"from","to","stds","weight","dis","sl"
"c2fca3669923477ab966ded303dea31c","66baf19b6b904b70922329068c63746d",8,9,-7,0
"c2fca3669923477ab966ded303dea31c","6f8881a745ac4c358a68b92c3b4abe81",4,4,11,0
"c2fca3669923477ab966ded303dea31c","74a7f8712e5449c2bc0b43c6f90dafed",1,1,52,0
"c2fca3669923477ab966ded303dea31c","7f544639412e40a9ba27f43b415362ab",11,12,-5,0
"c2fca3669923477ab966ded303dea31c","96bb2b3e85a34d8b9544514e89f6fe97",18,19,7,0
"c2fca3669923477ab966ded303dea31c","c5df9f40ec14463b9dcfdc73df3e9285",1,1,81,0
"c2fca3669923477ab966ded303dea31c","d5ae8642e15b46b8bd298b02274d4e9c",1,1,-3,0
"c33c17be71ae4d588da7369472e5bb1b","070600601c4c439288445d2f0724807d",1,1,403,0
"c33c17be71ae4d588da7369472e5bb1b","0c7262dff33c4087bc660ccf40f92f9c",4,4,135,0
"c33c17be71ae4d588da7369472e5bb1b","0d987bed3ffa4ed0b9a2e62e97b7b30f",2,2,238,0
"c33c17be71ae4d588da7369472e5bb1b","24cf8786024543f19b89bc20034e60d7",1,1,394,0
"c33c17be71ae4d588da7369472e5bb1b","2ae94c0cea4d480a9d5dca8fb1d7b542",1,1,208,0
"c33c17be71ae4d588da7369472e5bb1b","3cbcea2be0984e7dbd5a48195af10ce7",2,2,131,0
"c33c17be71ae4d588da7369472e5bb1b","4112ff99f0fd4d0fb8f4cbbcb34436d4",1,1,384,0
"c33c17be71ae4d588da7369472e5bb1b","4a29443515bb404cb8924e1c60a63b73",1,1,251,0
"c33c17be71ae4d588da7369472e5bb1b","4e51676dc72045d99c19b9fa7b22f8bc",128,167,-5,0
"c33c17be71ae4d588da7369472e5bb1b","51970cfa30e643e894e66ae85c8024cc",3,3,-3,0
"c33c17be71ae4d588da7369472e5bb1b","5c5ceeee4562457ba6d41515aeebfbb1",1,1,-17,0
"c33c17be71ae4d588da7369472e5bb1b","66baf19b6b904b70922329068c63746d",1,1,342,0
"c33c17be71ae4d588da7369472e5bb1b","67a089198fcb4e1c8f2385786c2b296f",2,2,5,0
"c33c17be71ae4d588da7369472e5bb1b","7040a13096d746ac84b8fac8d9752058",42,46,2,0
"c33c17be71ae4d588da7369472e5bb1b","73039f8c1eb9409cb4caee2cf968001e",1,1,66,0
"c33c17be71ae4d588da7369472e5bb1b","779f9ddd1fd14d1e9e69f72219a1fdbd",1,1,87,0
"c33c17be71ae4d588da7369472e5bb1b","78adeee1fa2c4fe0bc73f7bca9fcee86",2,2,126,0
"c33c17be71ae4d588da7369472e5bb1b","7af822066add4e7f8e007e4eee31a8bf",1,1,31,0
"c33c17be71ae4d588da7369472e5bb1b","8959e6304a0348309a771e4d08d1b64a",1,1,129,0
"c33c17be71ae4d588da7369472e5bb1b","8a7f26e690f34dda97be16904518ca99",1,1,413,0
"c33c17be71ae4d588da7369472e5bb1b","93679be414554a11b1893002f2229a93",202,364,1,0
"c33c17be71ae4d588da7369472e5bb1b","9a0dc646f934470daf08c4b56ccf73db",1,1,3,0
"c33c17be71ae4d588da7369472e5bb1b","9afd71a5298d4333b6849dfce1b9422c",1,1,-16,0
"c33c17be71ae4d588da7369472e5bb1b","a23ae40d7a9e4ee4828cc06415a3218c",1,1,-7,0
"c33c17be71ae4d588da7369472e5bb1b","a49d1bb4328949299686242fd0be5584",5,5,-13,0
"c33c17be71ae4d588da7369472e5bb1b","a9ac840f098c4bd0a2ee896214ce29cd",2,2,134,0
"c33c17be71ae4d588da7369472e5bb1b","ae5ac430ea254e708a6f5deaaf7464ae",1,1,50,0
"c33c17be71ae4d588da7369472e5bb1b","afbf7250b99d47bea07172749483ca97",1,1,-6,0
"c33c17be71ae4d588da7369472e5bb1b","b2f0d654738f48158edff28e8d3a546e",1,1,415,0
"c33c17be71ae4d588da7369472e5bb1b","b534b89233134e30a9b5645138bfa9ee",1,1,7,0
"c33c17be71ae4d588da7369472e5bb1b","b613861cecf84ffcab01afb23f660475",7,8,-33,0
"c33c17be71ae4d588da7369472e5bb1b","b71bac264efb4abd97015447bd490db6",1,1,336,0
"c33c17be71ae4d588da7369472e5bb1b","b7719e26494940efa49512aedd0aac79",4,4,-14,0
"c33c17be71ae4d588da7369472e5bb1b","c33c17be71ae4d588da7369472e5bb1b",118,180,0,1
"c33c17be71ae4d588da7369472e5bb1b","c5df9f40ec14463b9dcfdc73df3e9285",1,1,430,0
"c33c17be71ae4d588da7369472e5bb1b","c9c52446b6294aa5a9c2abaed536c37e",4,4,-2,0
"c33c17be71ae4d588da7369472e5bb1b","d6d02b6ef04e4f17805504500b8ce441",1,2,341,0
"c33c17be71ae4d588da7369472e5bb1b","e20db35ced8544ddac5bc3839145e463",2,2,57,0
"c33c17be71ae4d588da7369472e5bb1b","e2911e79efc2420eac45d9f671463d4b",1,1,-32,0
"c33c17be71ae4d588da7369472e5bb1b","f67fbf45a5f146ed866965bc57c7c001",1,1,420,0
"c33c17be71ae4d588da7369472e5bb1b","fc0e049d56024bc9a02c9a9c435c3df7",2,2,4,0
"c3f63fe50d8e487c86bf8ef76c9cadd3","0c7262dff33c4087bc660ccf40f92f9c",132,136,-16,0
"c3f63fe50d8e487c86bf8ef76c9cadd3","c3f63fe50d8e487c86bf8ef76c9cadd3",204,248,0,1
"c3f63fe50d8e487c86bf8ef76c9cadd3","c8e371568a0c4391b25796ae4e91952e",75,77,1,0
"c3f63fe50d8e487c86bf8ef76c9cadd3","cf4c280bad6a43e6b131d8385ef9ef3f",7,7,-1,0
"c5df9f40ec14463b9dcfdc73df3e9285","070600601c4c439288445d2f0724807d",6,7,-27,0
"c5df9f40ec14463b9dcfdc73df3e9285","0c7262dff33c4087bc660ccf40f92f9c",2,2,-295,0
"c5df9f40ec14463b9dcfdc73df3e9285","0d987bed3ffa4ed0b9a2e62e97b7b30f",3,3,-192,0
"c5df9f40ec14463b9dcfdc73df3e9285","11bc14f2204949008b7d511b933363c1",1,1,-4,0
"c5df9f40ec14463b9dcfdc73df3e9285","1b4550d0dab04078b3bf08a655345bdc",1,1,-91,0
"c5df9f40ec14463b9dcfdc73df3e9285","24cf8786024543f19b89bc20034e60d7",1,1,-36,0
"c5df9f40ec14463b9dcfdc73df3e9285","25c32b120fce40fa9b6c85133aeb4716",1,1,-5,0
"c5df9f40ec14463b9dcfdc73df3e9285","2b09a08242b54983aec7063990fb3f66",2,2,-64,0
"c5df9f40ec14463b9dcfdc73df3e9285","30ead9794d4847abaf222ca966cc8630",1,1,-116,0
"c5df9f40ec14463b9dcfdc73df3e9285","3434c10e561d488a914e0f7d71907abd",2,2,-159,0
"c5df9f40ec14463b9dcfdc73df3e9285","362fcb0699a14845ab29b2340093e528",1,1,-290,0
"c5df9f40ec14463b9dcfdc73df3e9285","37319e88176d4aefa91d7a9980dbae91",1,1,-352,0
"c5df9f40ec14463b9dcfdc73df3e9285","3cbcea2be0984e7dbd5a48195af10ce7",3,3,-299,0
"c5df9f40ec14463b9dcfdc73df3e9285","4a29443515bb404cb8924e1c60a63b73",1,1,-179,0
"c5df9f40ec14463b9dcfdc73df3e9285","56586aa865414f538729c7f7735d2bc6",1,1,-452,0
"c5df9f40ec14463b9dcfdc73df3e9285","5bc03c8f16354d04bd51f5bb93559ad3",1,1,-438,0
"c5df9f40ec14463b9dcfdc73df3e9285","5c5ceeee4562457ba6d41515aeebfbb1",1,1,-447,0
"c5df9f40ec14463b9dcfdc73df3e9285","66baf19b6b904b70922329068c63746d",11,15,-88,0
"c5df9f40ec14463b9dcfdc73df3e9285","67a089198fcb4e1c8f2385786c2b296f",2,2,-425,0
"c5df9f40ec14463b9dcfdc73df3e9285","687055dad9fc40c3982478fe33ec01bf",1,1,-50,0
"c5df9f40ec14463b9dcfdc73df3e9285","6e83e23f56544a19b94067c1c558d9c0",3,3,-217,0
"c5df9f40ec14463b9dcfdc73df3e9285","82ae07bc0c9b4570a41799290d1ef399",1,1,-189,0
"c5df9f40ec14463b9dcfdc73df3e9285","83d42d95cd844fc093fc09cee250edb8",154,345,1,0
"c5df9f40ec14463b9dcfdc73df3e9285","8959e6304a0348309a771e4d08d1b64a",1,1,-301,0
"c5df9f40ec14463b9dcfdc73df3e9285","8a7f26e690f34dda97be16904518ca99",1,1,-17,0
"c5df9f40ec14463b9dcfdc73df3e9285","93679be414554a11b1893002f2229a93",1,1,-429,0
"c5df9f40ec14463b9dcfdc73df3e9285","9428d8bd9c5a47b2a235b254e5e27ded",2,2,-12,0
"c5df9f40ec14463b9dcfdc73df3e9285","94cecc3f1e7d484b8e068e79241dfd73",1,1,-183,0
"c5df9f40ec14463b9dcfdc73df3e9285","a9ac840f098c4bd0a2ee896214ce29cd",1,1,-296,0
"c5df9f40ec14463b9dcfdc73df3e9285","b2f0d654738f48158edff28e8d3a546e",15,17,-15,0
"c5df9f40ec14463b9dcfdc73df3e9285","b71bac264efb4abd97015447bd490db6",3,3,-94,0
"c5df9f40ec14463b9dcfdc73df3e9285","b7719e26494940efa49512aedd0aac79",3,3,-444,0
"c5df9f40ec14463b9dcfdc73df3e9285","bc5524e78a8544e2ae2fdc2f3462bbec",1,1,-185,0
"c5df9f40ec14463b9dcfdc73df3e9285","c33c17be71ae4d588da7369472e5bb1b",2,2,-430,0
"c5df9f40ec14463b9dcfdc73df3e9285","c5df9f40ec14463b9dcfdc73df3e9285",162,636,0,1
"c5df9f40ec14463b9dcfdc73df3e9285","d6d02b6ef04e4f17805504500b8ce441",10,11,-89,0
"c5df9f40ec14463b9dcfdc73df3e9285","eb2a0eb537344a9e891c761662e400b6",1,1,-448,0
"c5df9f40ec14463b9dcfdc73df3e9285","f2a73be2f46840b182d7bd095378004e",1,1,-35,0
"c5df9f40ec14463b9dcfdc73df3e9285","f67fbf45a5f146ed866965bc57c7c001",94,145,-10,0
"c5df9f40ec14463b9dcfdc73df3e9285","fab84b4fab5940efb4ea868ef8d09396",1,1,-180,0
"c614a00911be4877a075f19315530fb0","0c7262dff33c4087bc660ccf40f92f9c",1,1,-32,0
"c614a00911be4877a075f19315530fb0","4a29443515bb404cb8924e1c60a63b73",1,1,84,0
"c614a00911be4877a075f19315530fb0","54e8e9f0ea3e45c4bf3b8ac799ee31b1",1,1,-1,0
"c614a00911be4877a075f19315530fb0","78adeee1fa2c4fe0bc73f7bca9fcee86",1,1,-41,0
"c614a00911be4877a075f19315530fb0","a6c21bd8b95249c7972820a7a7d76aff",188,188,1,0
"c614a00911be4877a075f19315530fb0","bb329d880ab54120adaf203a693bb203",6,6,2,0
"c614a00911be4877a075f19315530fb0","c614a00911be4877a075f19315530fb0",205,1470,0,1
"c614a00911be4877a075f19315530fb0","c8e371568a0c4391b25796ae4e91952e",1,1,-15,0
"c614a00911be4877a075f19315530fb0","cf4c280bad6a43e6b131d8385ef9ef3f",1,1,-17,0
"c614a00911be4877a075f19315530fb0","d9c8d8c444a64dadbbb508652c721e17",1,1,-155,0
"c614a00911be4877a075f19315530fb0","f9170dd6bc6442b4acd832747609b09a",5,5,-2,0
"c681290961c94c4caf23b529d1ae6b9a","18fd01350bd5434ca636d59a599d768a",1,1,-2,0
"c681290961c94c4caf23b529d1ae6b9a","1febb706d7a34005ae8711ed49c76e64",1,1,6,0
"c681290961c94c4caf23b529d1ae6b9a","42fb58708eaf4e5daa82bfca61b6f5fd",1,1,-1,0
"c681290961c94c4caf23b529d1ae6b9a","6a9f0ef185fb47f0937e29daa1c71ed5",183,183,2,0
"c681290961c94c4caf23b529d1ae6b9a","b1cd0e7dc3ad4a8eb91a4bfdbeb025b0",1,1,30,0
"c681290961c94c4caf23b529d1ae6b9a","b2f0d654738f48158edff28e8d3a546e",1,1,361,0
"c681290961c94c4caf23b529d1ae6b9a","c681290961c94c4caf23b529d1ae6b9a",218,260,0,1
"c681290961c94c4caf23b529d1ae6b9a","d646286c8051419bbc2e31dd1db55ca8",26,27,-21,0
"c681290961c94c4caf23b529d1ae6b9a","e20db35ced8544ddac5bc3839145e463",13,13,3,0
"c6f26bd420634f1cb7989e76fe6b16c0","2a65ee6e2ac64f6a8a55fbe5373ec763",177,178,1,0
"c6f26bd420634f1cb7989e76fe6b16c0","33a9d248b2e44588a5b07fc1342b9bc2",5,5,-1,0
"c6f26bd420634f1cb7989e76fe6b16c0","c6f26bd420634f1cb7989e76fe6b16c0",183,1000,0,1
"c6f26bd420634f1cb7989e76fe6b16c0","e34e59dce2204f228f3a84b6725df60f",1,1,7,0
"c6fd49b485cc4874b0bbdd9c6171e09c","2ae94c0cea4d480a9d5dca8fb1d7b542",2,2,-26,0
"c6fd49b485cc4874b0bbdd9c6171e09c","44240778a97c4af0937817499b75707b",188,197,1,0
"c6fd49b485cc4874b0bbdd9c6171e09c","7aa76d3e993840d8805f097cbdbcd44b",12,14,-7,0
"c6fd49b485cc4874b0bbdd9c6171e09c","c6fd49b485cc4874b0bbdd9c6171e09c",195,1050,0,1
"c76574d21bc14aeea7ecd0b027f39858","072a190fd302456290895f9f04d6940a",11,12,-2,0
"c76574d21bc14aeea7ecd0b027f39858","09b9678ddc3d452ea4a3d46e15826065",6,6,-14,0
"c76574d21bc14aeea7ecd0b027f39858","1ba8fef685d74a8194b9db252eb704fb",6,6,-12,0
"c76574d21bc14aeea7ecd0b027f39858","2fe14166dc9642c3bc666b86a57f943d",19,20,-10,0
"c76574d21bc14aeea7ecd0b027f39858","30ead9794d4847abaf222ca966cc8630",14,14,-19,0
"c76574d21bc14aeea7ecd0b027f39858","492a3bc6a1254f23a7998587961b22a4",33,37,-1,0
"c76574d21bc14aeea7ecd0b027f39858","4a29443515bb404cb8924e1c60a63b73",1,1,-82,0
"c76574d21bc14aeea7ecd0b027f39858","52580888dadb4fe3baa795683ea227bd",16,17,-3,0
"c76574d21bc14aeea7ecd0b027f39858","897b7f51242c44aab2205c72fdcbf4cd",8,8,-15,0
"c76574d21bc14aeea7ecd0b027f39858","b2f0d654738f48158edff28e8d3a546e",1,1,82,0
"c76574d21bc14aeea7ecd0b027f39858","c20993c944444fe085345591a8bd837e",10,10,-16,0
"c76574d21bc14aeea7ecd0b027f39858","c76574d21bc14aeea7ecd0b027f39858",1,2,0,1
"c76574d21bc14aeea7ecd0b027f39858","cfa457d1743848e4bb5e4beced6448ed",1,1,2,0
"c76574d21bc14aeea7ecd0b027f39858","eff0de7f2dbb42dfa1a2e686efab5b6d",6,7,-13,0
"c76574d21bc14aeea7ecd0b027f39858","f7002c8484354eceac57bc7bd62c76c1",1,1,26,0
"c7e89b9d04744d2eab742fc24e3ef1ae","0c4079457ede49e3aeb5e86ed84bdf35",1,1,-5,0
"c7e89b9d04744d2eab742fc24e3ef1ae","38aea304b4fa46e1b29bb72f5cea4c93",2,2,-3,0
"c7e89b9d04744d2eab742fc24e3ef1ae","a7c6339ca1da4368a18d471f0519f877",1,1,5,0
"c7e89b9d04744d2eab742fc24e3ef1ae","c7e89b9d04744d2eab742fc24e3ef1ae",187,562,0,1
"c7e89b9d04744d2eab742fc24e3ef1ae","d0a8f74af98642fe8360d22c42e45117",1,1,2,0
"c7e89b9d04744d2eab742fc24e3ef1ae","e36d261332f14e79bb4b467aceaeb9b5",2,2,-1,0
"c7e89b9d04744d2eab742fc24e3ef1ae","fe49f8054b374a0ea4bb266ed135ff62",185,187,1,0
"c8e371568a0c4391b25796ae4e91952e","017d7ca8e0394b91aaadc9574df2202c",14,16,7,0
"c8e371568a0c4391b25796ae4e91952e","07b44a7a51e94c78b411c753fc39dab0",38,46,3,0
"c8e371568a0c4391b25796ae4e91952e","0b04c8e2f86d48c7aeb7e225819cd32b",1,1,48,0
"c8e371568a0c4391b25796ae4e91952e","0c7262dff33c4087bc660ccf40f92f9c",116,162,-17,0
"c8e371568a0c4391b25796ae4e91952e","0d987bed3ffa4ed0b9a2e62e97b7b30f",3,3,86,0
"c8e371568a0c4391b25796ae4e91952e","141c0df6cd1946539aadd1c9b7068cd4",1,1,122,0
"c8e371568a0c4391b25796ae4e91952e","1c6721b1f63f4d30ba7746ea8af02a52",2,2,35,0
"c8e371568a0c4391b25796ae4e91952e","24cf8786024543f19b89bc20034e60d7",1,1,242,0
"c8e371568a0c4391b25796ae4e91952e","2ae94c0cea4d480a9d5dca8fb1d7b542",1,1,56,0
"c8e371568a0c4391b25796ae4e91952e","30ead9794d4847abaf222ca966cc8630",1,1,162,0
"c8e371568a0c4391b25796ae4e91952e","334c2344009840079b1d0e1b7ce3d5a7",21,21,19,0
"c8e371568a0c4391b25796ae4e91952e","362fcb0699a14845ab29b2340093e528",1,1,-12,0
"c8e371568a0c4391b25796ae4e91952e","590fb7d4bca1466bacd357c1a234907c",1,1,84,0
"c8e371568a0c4391b25796ae4e91952e","67a089198fcb4e1c8f2385786c2b296f",2,2,-147,0
"c8e371568a0c4391b25796ae4e91952e","6cd2dcaac46847d4a0bc53f296d90375",37,45,8,0
"c8e371568a0c4391b25796ae4e91952e","7108f0e4c2584f1f9c471689ae4c885c",43,49,22,0
"c8e371568a0c4391b25796ae4e91952e","78adeee1fa2c4fe0bc73f7bca9fcee86",4,4,-26,0
"c8e371568a0c4391b25796ae4e91952e","7d932b23e1c84326ae5aa4d3c0d813d1",137,141,2,0
"c8e371568a0c4391b25796ae4e91952e","9afd71a5298d4333b6849dfce1b9422c",1,1,-168,0
"c8e371568a0c4391b25796ae4e91952e","a6c21bd8b95249c7972820a7a7d76aff",6,6,16,0
"c8e371568a0c4391b25796ae4e91952e","a9ac840f098c4bd0a2ee896214ce29cd",2,2,-18,0
"c8e371568a0c4391b25796ae4e91952e","ab11d94c6c8948ea90b88f19d2cd502b",200,344,4,0
"c8e371568a0c4391b25796ae4e91952e","b534b89233134e30a9b5645138bfa9ee",1,1,-145,0
"c8e371568a0c4391b25796ae4e91952e","b54257a550b94ebc9538f3a90eee9d7e",14,14,18,0
"c8e371568a0c4391b25796ae4e91952e","b71bac264efb4abd97015447bd490db6",1,2,184,0
"c8e371568a0c4391b25796ae4e91952e","b9e80f77c3a44349863b19875725c384",82,95,21,0
"c8e371568a0c4391b25796ae4e91952e","bb329d880ab54120adaf203a693bb203",11,11,17,0
"c8e371568a0c4391b25796ae4e91952e","be95c065e45447c1bd8215ea6f130c7a",1,1,33,0
"c8e371568a0c4391b25796ae4e91952e","c3f63fe50d8e487c86bf8ef76c9cadd3",2,2,-1,0
"c8e371568a0c4391b25796ae4e91952e","c8e371568a0c4391b25796ae4e91952e",90,181,0,1
"c8e371568a0c4391b25796ae4e91952e","cf4c280bad6a43e6b131d8385ef9ef3f",2,2,-2,0
"c8e371568a0c4391b25796ae4e91952e","d7f13c8d63ec4e2aa673fbb9cf9c6933",137,204,20,0
"c8e371568a0c4391b25796ae4e91952e","f7906d6f59b9489a91d2ef40db5a474d",1,1,37,0
"c8e371568a0c4391b25796ae4e91952e","f9170dd6bc6442b4acd832747609b09a",15,17,13,0
"c8e371568a0c4391b25796ae4e91952e","f992451ed6ad4e68bb9e68ad6be7c4be",13,13,6,0
"c8e371568a0c4391b25796ae4e91952e","fab84b4fab5940efb4ea868ef8d09396",3,3,98,0
"c9c52446b6294aa5a9c2abaed536c37e","4e51676dc72045d99c19b9fa7b22f8bc",24,30,-3,0
"c9c52446b6294aa5a9c2abaed536c37e","5152833676bf4c6cb317060be10f68db",1,1,196,0
"c9c52446b6294aa5a9c2abaed536c37e","51970cfa30e643e894e66ae85c8024cc",12,12,-1,0
"c9c52446b6294aa5a9c2abaed536c37e","67a089198fcb4e1c8f2385786c2b296f",1,1,7,0
"c9c52446b6294aa5a9c2abaed536c37e","b613861cecf84ffcab01afb23f660475",2,2,-31,0
"c9c52446b6294aa5a9c2abaed536c37e","c33c17be71ae4d588da7369472e5bb1b",4,4,2,0
"c9c52446b6294aa5a9c2abaed536c37e","c9c52446b6294aa5a9c2abaed536c37e",1,1,0,1
"ca3e28f290354c08aefe5b0f769604e6","2ab1535aac1346ba8801535bf729ef37",1,1,-6,0
"ca3e28f290354c08aefe5b0f769604e6","79a35eea833e4c2c9d22fc53c3c6445c",198,201,1,0
"ca3e28f290354c08aefe5b0f769604e6","8f68228b1518449e9615cdafee41a2bd",1,1,2,0
"ca3e28f290354c08aefe5b0f769604e6","ca3e28f290354c08aefe5b0f769604e6",201,1563,0,1
"ca3e28f290354c08aefe5b0f769604e6","cab89fa5c3ed45a5aa550fc0352d6a42",1,1,3,0
"cab89fa5c3ed45a5aa550fc0352d6a42","0b04c8e2f86d48c7aeb7e225819cd32b",16,16,-4,0
"cab89fa5c3ed45a5aa550fc0352d6a42","0c7262dff33c4087bc660ccf40f92f9c",4,4,-69,0
"cab89fa5c3ed45a5aa550fc0352d6a42","0d987bed3ffa4ed0b9a2e62e97b7b30f",1,1,34,0
"cab89fa5c3ed45a5aa550fc0352d6a42","1c6721b1f63f4d30ba7746ea8af02a52",20,21,-17,0
"cab89fa5c3ed45a5aa550fc0352d6a42","2ab1535aac1346ba8801535bf729ef37",3,3,-9,0
"cab89fa5c3ed45a5aa550fc0352d6a42","2ae94c0cea4d480a9d5dca8fb1d7b542",2,2,4,0
"cab89fa5c3ed45a5aa550fc0352d6a42","66d4fad4f1cf4b46be0750a99ad7a35a",152,154,1,0
"cab89fa5c3ed45a5aa550fc0352d6a42","79a35eea833e4c2c9d22fc53c3c6445c",1,1,-2,0
"cab89fa5c3ed45a5aa550fc0352d6a42","8f68228b1518449e9615cdafee41a2bd",6,6,-1,0
"cab89fa5c3ed45a5aa550fc0352d6a42","cab89fa5c3ed45a5aa550fc0352d6a42",201,585,0,1
"cab89fa5c3ed45a5aa550fc0352d6a42","f7906d6f59b9489a91d2ef40db5a474d",1,1,-15,0
"cb5fc7ef85d547c4be1a7439d0bf6052","0a8f150a4cf747acbde62f4721823da3",183,184,1,0
"cb5fc7ef85d547c4be1a7439d0bf6052","1ba8fef685d74a8194b9db252eb704fb",2,2,-5,0
"cb5fc7ef85d547c4be1a7439d0bf6052","2fe14166dc9642c3bc666b86a57f943d",2,2,-3,0
"cb5fc7ef85d547c4be1a7439d0bf6052","44421dd1e13a47a388c4a19834b744c7",2,2,-1,0
"cb5fc7ef85d547c4be1a7439d0bf6052","52580888dadb4fe3baa795683ea227bd",1,1,4,0
"cb5fc7ef85d547c4be1a7439d0bf6052","ab8fdad974ae471f9f24c3f9dd04462e",3,3,2,0
"cb5fc7ef85d547c4be1a7439d0bf6052","cb5fc7ef85d547c4be1a7439d0bf6052",189,557,0,1
"cc4ddef5bbbe48ebb605141b347c4ed1","06882a8492d9499aa31555567f575ecb",1,1,-2,0
"cc4ddef5bbbe48ebb605141b347c4ed1","cc4ddef5bbbe48ebb605141b347c4ed1",211,472,0,1
"cc4ddef5bbbe48ebb605141b347c4ed1","d313cec988a84645bee413e8d4724a4b",83,85,2,0
"cc4ddef5bbbe48ebb605141b347c4ed1","f03480cf4eba413194d7af52fc0e7f28",132,134,-4,0
"cd1d828f1a694b87913a7ea66c23803e","140d5b27b8574befad82c0a013b59dfa",2,2,-5,0
"cd1d828f1a694b87913a7ea66c23803e","58c22b011d0f4c2ea6d13615edbb9eeb",1,1,-2,0
"cd1d828f1a694b87913a7ea66c23803e","9176a3c2b4d2465fa8b0c67096c2a97e",214,216,1,0
"cd1d828f1a694b87913a7ea66c23803e","a2becd407db34b189200a32546d9d569",3,3,-4,0
"cd1d828f1a694b87913a7ea66c23803e","b534b89233134e30a9b5645138bfa9ee",1,1,-38,0
"cd1d828f1a694b87913a7ea66c23803e","cd1d828f1a694b87913a7ea66c23803e",221,597,0,1
"cd1d828f1a694b87913a7ea66c23803e","dd76e1861dc9461c830888729d091ee0",3,3,-1,0
"cd1d828f1a694b87913a7ea66c23803e","f8ec6445f7194e25b9101d4fbcb07a18",3,3,2,0
"cd4532ad48034873ba8bce2aac0c9808","6c5ad271a44743479bfaea29b1db8d02",1,1,6,0
"cd4532ad48034873ba8bce2aac0c9808","779f9ddd1fd14d1e9e69f72219a1fdbd",124,126,-16,0
"cd4532ad48034873ba8bce2aac0c9808","78adeee1fa2c4fe0bc73f7bca9fcee86",1,1,23,0
"cd4532ad48034873ba8bce2aac0c9808","b613861cecf84ffcab01afb23f660475",1,1,-136,0
"cd4532ad48034873ba8bce2aac0c9808","cd4532ad48034873ba8bce2aac0c9808",212,275,0,1
"cd4532ad48034873ba8bce2aac0c9808","dc60696c76a74368a60f72246e47700d",1,1,22,0
"cd4532ad48034873ba8bce2aac0c9808","df1de691dafe4549a18a4398ee9dfaf9",95,98,2,0
"cd4532ad48034873ba8bce2aac0c9808","e20db35ced8544ddac5bc3839145e463",1,1,-46,0
"cd4532ad48034873ba8bce2aac0c9808","f661500307d74c908e9207d949ceb4aa",2,2,-1,0
"cf4c280bad6a43e6b131d8385ef9ef3f","0c7262dff33c4087bc660ccf40f92f9c",9,13,-15,0
"cf4c280bad6a43e6b131d8385ef9ef3f","139b097acfca451689d80c9c6eebdf7b",1,1,-6,0
"cf4c280bad6a43e6b131d8385ef9ef3f","2024b4885bd14338a39b7b509acbbd02",15,20,-2,0
"cf4c280bad6a43e6b131d8385ef9ef3f","30f660a1feb34582a739722532524f79",5,6,-1,0
"cf4c280bad6a43e6b131d8385ef9ef3f","362fcb0699a14845ab29b2340093e528",1,1,-10,0
"cf4c280bad6a43e6b131d8385ef9ef3f","4a29443515bb404cb8924e1c60a63b73",1,1,101,0
"cf4c280bad6a43e6b131d8385ef9ef3f","b2275c3fad834f8d90737a2d9a6927d6",1,1,-12,0
"cf4c280bad6a43e6b131d8385ef9ef3f","b42cc17b7de840f181a704558d0bc845",3,3,-9,0
"cf4c280bad6a43e6b131d8385ef9ef3f","b87c552dd247427abe6ab5795b9c9d43",1,1,-3,0
"cf4c280bad6a43e6b131d8385ef9ef3f","c3f63fe50d8e487c86bf8ef76c9cadd3",2,2,1,0
"cf4c280bad6a43e6b131d8385ef9ef3f","cf4c280bad6a43e6b131d8385ef9ef3f",2,3,0,1
"cf4c280bad6a43e6b131d8385ef9ef3f","d7f13c8d63ec4e2aa673fbb9cf9c6933",1,1,22,0
"cf4c280bad6a43e6b131d8385ef9ef3f","ea38cc0e6e6e41edbabf210220808bf9",5,6,-5,0
"cfa457d1743848e4bb5e4beced6448ed","0c7262dff33c4087bc660ccf40f92f9c",1,1,-200,0
"cfa457d1743848e4bb5e4beced6448ed","30ead9794d4847abaf222ca966cc8630",111,112,-21,0
"cfa457d1743848e4bb5e4beced6448ed","66baf19b6b904b70922329068c63746d",1,1,7,0
"cfa457d1743848e4bb5e4beced6448ed","897b7f51242c44aab2205c72fdcbf4cd",2,3,-17,0
"cfa457d1743848e4bb5e4beced6448ed","b71bac264efb4abd97015447bd490db6",77,79,1,0
"cfa457d1743848e4bb5e4beced6448ed","c76574d21bc14aeea7ecd0b027f39858",3,3,-2,0
"cfa457d1743848e4bb5e4beced6448ed","cfa457d1743848e4bb5e4beced6448ed",190,221,0,1
"cfa457d1743848e4bb5e4beced6448ed","d6d02b6ef04e4f17805504500b8ce441",1,1,6,0
"d03cb855c70044cf8c35d9ec0de696e3","07b44a7a51e94c78b411c753fc39dab0",1,1,-35,0
"d03cb855c70044cf8c35d9ec0de696e3","0b04c8e2f86d48c7aeb7e225819cd32b",2,2,10,0
"d03cb855c70044cf8c35d9ec0de696e3","0c7262dff33c4087bc660ccf40f92f9c",1,1,-55,0
"d03cb855c70044cf8c35d9ec0de696e3","0d987bed3ffa4ed0b9a2e62e97b7b30f",1,1,48,0
"d03cb855c70044cf8c35d9ec0de696e3","1c6721b1f63f4d30ba7746ea8af02a52",100,130,-3,0
"d03cb855c70044cf8c35d9ec0de696e3","2ab1535aac1346ba8801535bf729ef37",33,38,5,0
"d03cb855c70044cf8c35d9ec0de696e3","4e51676dc72045d99c19b9fa7b22f8bc",1,1,-195,0
