id,courseID,mod_type,order,chpModPar,seqModPar,vrtModPar,stds,count
754173802659463ea74eee4d359bc6fc,MITxPRO+AMxB+1T2018,html,243,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,d71f75a27e8a4dc1a696c33b5366e38e,25,37
27a8801c431c4cc58d69b8ff02121f29,MITxPRO+AMxB+1T2018,problem,244,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,d71f75a27e8a4dc1a696c33b5366e38e,876,3842
c916a881ccf146b68ec3e4781195bbd1,MITxPRO+AMxB+1T2018,html,245,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,d71f75a27e8a4dc1a696c33b5366e38e,18,23
4037cb08917c43238c4691dbe8895637,MITxPRO+AMxB+1T2018,html,246,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,883,3846
d5172470b4d443d7ba479af419b4f99b,MITxPRO+AMxB+1T2018,video,247,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,832,7464
c4a55bdf46eb40b1b10adc7df324e1f5,MITxPRO+AMxB+1T2018,html,248,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,22,29
f016c0f54ab84871a0700aa16ee7fa28,MITxPRO+AMxB+1T2018,html,249,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,31,36
310bb0618ec84817970f0320c6051b92,MITxPRO+AMxB+1T2018,problem,250,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,875,4547
cc6de24a16d54830beca01a4787a5b4d,MITxPRO+AMxB+1T2018,problem,251,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,871,3214
20aaaaf046c347828ff18e07bfc3ab4f,MITxPRO+AMxB+1T2018,problem,252,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,91a5b572a4d94cf9b9d2d8059952b7f1,870,3485
5cc9c5960b654f42829ef46a9c3a1444,MITxPRO+AMxB+1T2018,html,253,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,a6e8848f53f948479ae256d5f94e2994,875,2781
f258df5b93ec4688a59d208391ca6a7f,MITxPRO+AMxB+1T2018,html,254,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,2bf99056a1334687af678c320a55b6bd,848,1911
c41b9b59311243a1bbe7af884c0ab883,MITxPRO+AMxB+1T2018,html,255,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,88cd5941c09b4672a149fadc6d0bcb17,837,1726
b233e1e427114fad9d1e90757aeb33cd,MITxPRO+AMxB+1T2018,html,256,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,39f4e629846740ff976c56679671325c,837,1802
8feb7788f1184ed2ad654a08738e6e3b,MITxPRO+AMxB+1T2018,html,257,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,6fe8221f1f1d48f791cb0a11dce6cdb1,830,1911
2d680713e46d48f1a8483813fdf8eaad,MITxPRO+AMxB+1T2018,video,258,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,6fe8221f1f1d48f791cb0a11dce6cdb1,703,2831
c662ca6bf6ce446fa8ee92f993cb42bd,MITxPRO+AMxB+1T2018,html,259,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,6fe8221f1f1d48f791cb0a11dce6cdb1,6,6
d88b1dd362154e4783fa29ef8cc2fd69,MITxPRO+AMxB+1T2018,video,260,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,6fe8221f1f1d48f791cb0a11dce6cdb1,647,2489
664871c85f90481e8ce08ed81e13204f,MITxPRO+AMxB+1T2018,html,261,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,f14425127dba4b258a68af0d11e1ee2b,831,2102
addc582e93ef43d5a647d5a27f89866e,MITxPRO+AMxB+1T2018,video,262,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,f14425127dba4b258a68af0d11e1ee2b,706,3234
e0c99d2be84f4d4caf2352d0f048c0ce,MITxPRO+AMxB+1T2018,html,263,aac9ff5e29434d098e2820d7337c7e04,72b9db0a685b43bb92025e36a1944d51,de7406a37fe84b7faac4d88619abf155,835,3683
bf82c8fce82849deb2c0c18f79aba303,MITxPRO+AMxB+1T2018,html,264,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,b8536ec163ac4fe2b4e90c56b0ac35b6,855,3569
3b4a95cbe05a4f9eb146b42e2744f820,MITxPRO+AMxB+1T2018,html,265,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,b8536ec163ac4fe2b4e90c56b0ac35b6,23,29
ba8fc22784274180b82fd5ce5c8fcfa5,MITxPRO+AMxB+1T2018,video,266,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,b8536ec163ac4fe2b4e90c56b0ac35b6,732,4662
96f20d8fc3954ca28da0c2f40d965c44,MITxPRO+AMxB+1T2018,html,267,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,b8536ec163ac4fe2b4e90c56b0ac35b6,9,11
d1a13ee8ec1a4b1cb01b63a69b48a8a0,MITxPRO+AMxB+1T2018,html,268,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,b8536ec163ac4fe2b4e90c56b0ac35b6,10,12
30aea0ab9d50468387ce90b94ce24b88,MITxPRO+AMxB+1T2018,html,269,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,d9fc4684d2e84ca39de45dd91a15b2ef,850,2512
a30c1e8242864e299e15046983824275,MITxPRO+AMxB+1T2018,video,270,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,d9fc4684d2e84ca39de45dd91a15b2ef,788,4626
6897f90f4ca8449ba79c118c950f687c,MITxPRO+AMxB+1T2018,html,271,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,d9fc4684d2e84ca39de45dd91a15b2ef,14,22
e784ed97530e489e8c66e605160dae31,MITxPRO+AMxB+1T2018,html,272,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,a33709ff30124b76b4fc42b9f0fdaae5,835,1881
f2b6b34950d14e27b69d8148625786aa,MITxPRO+AMxB+1T2018,video,273,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,a33709ff30124b76b4fc42b9f0fdaae5,0,0
d4e8a2ffb6d2487d81f32755f54763a1,MITxPRO+AMxB+1T2018,html,274,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,fd91a45b285a4e1b878bd0b99f32fe24,824,1795
710ef03139064547b922337168273519,MITxPRO+AMxB+1T2018,html,275,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,8f36944c863a4a13917d6de81519af4b,822,2106
497ff981f4384b3897c43a1b51306d5d,MITxPRO+AMxB+1T2018,html,276,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,4438edab85c044b0a913a7ff19b3896d,813,2198
a8a6f24cb40a41c9bdc03d5c03dd8b0f,MITxPRO+AMxB+1T2018,video,277,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,4438edab85c044b0a913a7ff19b3896d,608,2541
db237ab31dde4fc79528b05fdc509093,MITxPRO+AMxB+1T2018,html,278,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,4438edab85c044b0a913a7ff19b3896d,7,10
2c4f75b4b1b14a188818a152373f8937,MITxPRO+AMxB+1T2018,video,279,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,4438edab85c044b0a913a7ff19b3896d,651,4421
b2fb985942164114bc97d28d44392f36,MITxPRO+AMxB+1T2018,html,280,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,4438edab85c044b0a913a7ff19b3896d,18,26
435c50e639064849be9ac4671ceaf812,MITxPRO+AMxB+1T2018,html,281,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,e0fdee4413d24f18ba1d6c2007bde5e7,814,3533
38339eee0f2d4f3e95160fb4f1e6f866,MITxPRO+AMxB+1T2018,video,282,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,e0fdee4413d24f18ba1d6c2007bde5e7,638,4200
de09416fa74b4a74a17fa0aa35623cd5,MITxPRO+AMxB+1T2018,html,283,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,e0fdee4413d24f18ba1d6c2007bde5e7,5,7
5c5e14d8f5954d3cb439d07763a828be,MITxPRO+AMxB+1T2018,html,284,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,e0fdee4413d24f18ba1d6c2007bde5e7,9,10
d2749283e4b340d0afecbf669539f1fd,MITxPRO+AMxB+1T2018,html,285,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,40cdf0dfd9ca4192ad098713d9f42b10,75,140
9e71015683e549b5b13c178144b1531f,MITxPRO+AMxB+1T2018,video,286,aac9ff5e29434d098e2820d7337c7e04,b24b334580c3461a95dc31695ac131a7,40cdf0dfd9ca4192ad098713d9f42b10,698,3364
c559d7857b074363b531f217af72e550,MITxPRO+AMxB+1T2018,html,287,aac9ff5e29434d098e2820d7337c7e04,32cf52044c75477789aabb072fe90ebf,111a3cce3e224a9cb6027ecc19e40288,841,2970
546eff2213874a0cbc23226674b6f319,MITxPRO+AMxB+1T2018,html,288,aac9ff5e29434d098e2820d7337c7e04,32cf52044c75477789aabb072fe90ebf,be7634369f8c487f9d3bae3563d90aaf,814,1686
e18a31353b7449269f22f20c5df9c811,MITxPRO+AMxB+1T2018,html,289,aac9ff5e29434d098e2820d7337c7e04,32cf52044c75477789aabb072fe90ebf,46408c7d8b2a44419b8735b7188c0ad0,802,1607
f5370532182c49ceb5391472d9b0ecdf,MITxPRO+AMxB+1T2018,html,290,aac9ff5e29434d098e2820d7337c7e04,32cf52044c75477789aabb072fe90ebf,520ca25693024b76a526e85ee4ace44f,838,2247
3a554abb22514705b007afaefd8b4dbe,MITxPRO+AMxB+1T2018,video,291,aac9ff5e29434d098e2820d7337c7e04,32cf52044c75477789aabb072fe90ebf,520ca25693024b76a526e85ee4ace44f,710,3896
64b053502090498e8d5288c1c54d446c,MITxPRO+AMxB+1T2018,html,292,aac9ff5e29434d098e2820d7337c7e04,32cf52044c75477789aabb072fe90ebf,520ca25693024b76a526e85ee4ace44f,10,13
a53b7c4751e54b6ba92d7d717d7832b4,MITxPRO+AMxB+1T2018,html,293,aac9ff5e29434d098e2820d7337c7e04,32cf52044c75477789aabb072fe90ebf,03c7e8ed5930404bac235c85ec39b051,796,2199
161d2152d71f49ba83c179bd4e9776a9,MITxPRO+AMxB+1T2018,video,294,aac9ff5e29434d098e2820d7337c7e04,32cf52044c75477789aabb072fe90ebf,03c7e8ed5930404bac235c85ec39b051,628,2903
78f63de28aca4369bd546952a12d5a3a,MITxPRO+AMxB+1T2018,html,295,aac9ff5e29434d098e2820d7337c7e04,32cf52044c75477789aabb072fe90ebf,03c7e8ed5930404bac235c85ec39b051,5,5
782ff5a3836649daac5744758b0831b0,MITxPRO+AMxB+1T2018,html,296,aac9ff5e29434d098e2820d7337c7e04,32cf52044c75477789aabb072fe90ebf,03c7e8ed5930404bac235c85ec39b051,10,15
c7f66c9d94af4eb79199eb210b254651,MITxPRO+AMxB+1T2018,html,297,aac9ff5e29434d098e2820d7337c7e04,32cf52044c75477789aabb072fe90ebf,be2b479479eb4aa79f8555598bd36f95,832,4021
a7de78439b5c42efa09209a47de6e960,MITxPRO+AMxB+1T2018,video,298,aac9ff5e29434d098e2820d7337c7e04,32cf52044c75477789aabb072fe90ebf,be2b479479eb4aa79f8555598bd36f95,694,3047
5f4a737d4d744b21a68e7f81caaaa00c,MITxPRO+AMxB+1T2018,problem,299,aac9ff5e29434d098e2820d7337c7e04,5da379964a0d4dba99d05e523b9e40ef,b0dbf8e73ad84016a36429bb50864010,878,10870
cd8f0da1ce0040ce994e2bf3c1a061fa,MITxPRO+AMxB+1T2018,problem,300,aac9ff5e29434d098e2820d7337c7e04,5da379964a0d4dba99d05e523b9e40ef,b0dbf8e73ad84016a36429bb50864010,854,3301
455f653fdfbb43baabd2860fcd435d8e,MITxPRO+AMxB+1T2018,problem,301,aac9ff5e29434d098e2820d7337c7e04,5da379964a0d4dba99d05e523b9e40ef,b0dbf8e73ad84016a36429bb50864010,847,4890
9266f5048e2648e8a0dcea19009c7c92,MITxPRO+AMxB+1T2018,problem,302,aac9ff5e29434d098e2820d7337c7e04,5da379964a0d4dba99d05e523b9e40ef,b0dbf8e73ad84016a36429bb50864010,842,4304
6d9d7fa80bb24111ac8b77071d6b072d,MITxPRO+AMxB+1T2018,problem,303,aac9ff5e29434d098e2820d7337c7e04,5da379964a0d4dba99d05e523b9e40ef,b0dbf8e73ad84016a36429bb50864010,843,4333
d8c12f5115f843179f92f6a018e05dc8,MITxPRO+AMxB+1T2018,problem,304,aac9ff5e29434d098e2820d7337c7e04,5da379964a0d4dba99d05e523b9e40ef,b0dbf8e73ad84016a36429bb50864010,842,5065
bd6795cfc41241159ab06425ce1bf3d7,MITxPRO+AMxB+1T2018,html,305,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,5bbcc12f2f3b40b68bc46f37debc5472,825,2383
8623fd98364040069d25c8e158c77fff,MITxPRO+AMxB+1T2018,html,306,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,e7a1d733ed8a4366bd227043e688f9a7,765,1453
c1decbb7d1cc46d3b662207a884ac71e,MITxPRO+AMxB+1T2018,video,307,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,e7a1d733ed8a4366bd227043e688f9a7,683,3473
c26ae7f6e4004d36a959daa7448fab45,MITxPRO+AMxB+1T2018,html,308,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,9c6f7126cc5a46ec8ea4d1187ac8d392,736,1393
10851985f5a44e618592bad22e719a80,MITxPRO+AMxB+1T2018,video,309,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,9c6f7126cc5a46ec8ea4d1187ac8d392,590,3197
305d151f07e84e62933b3f7ca7498b37,MITxPRO+AMxB+1T2018,html,310,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,9c6f7126cc5a46ec8ea4d1187ac8d392,7,12
61726452154f4dfb8d7de5fbf5555548,MITxPRO+AMxB+1T2018,html,311,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,c9ec2bb299434ca992e0b4e74f2efe0d,729,1427
dc5e8bc347d747b0903d532e2eb2b2ab,MITxPRO+AMxB+1T2018,video,312,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,c9ec2bb299434ca992e0b4e74f2efe0d,591,2925
a1f114304978438cb641a1b5d486f4e3,MITxPRO+AMxB+1T2018,html,313,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,c9ec2bb299434ca992e0b4e74f2efe0d,4,5
62cbc113929543d38366051588f49388,MITxPRO+AMxB+1T2018,html,314,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,c9ec2bb299434ca992e0b4e74f2efe0d,6,8
4582c3c3aaca48bd9946e825dcad6a65,MITxPRO+AMxB+1T2018,html,315,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,9d55b80bcbb1497e82cd0970a5dbc0e8,714,1330
968d0ef03f3e4528957b15a5a2d9d88e,MITxPRO+AMxB+1T2018,video,316,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,9d55b80bcbb1497e82cd0970a5dbc0e8,591,2292
83e10dd54b124d7e9da59881a2f7557a,MITxPRO+AMxB+1T2018,html,317,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,307090a2b7b9422485ed546d738de535,723,1318
0809efd87b0c45139a1edc4cc58fd1f5,MITxPRO+AMxB+1T2018,html,318,aac9ff5e29434d098e2820d7337c7e04,6830cb3f7df0499caaf35977ae9bddab,8cd28c989afd4bb9b3441c2f2ec2f08c,719,2454
d1651d2f65e9428693a519450d5f321f,MITxPRO+AMxB+1T2018,html,319,aac9ff5e29434d098e2820d7337c7e04,7cc588945b8845e8a82155e6b89e8677,69b782993bf44247863dd5ab0247477c,757,1961
b493f3f110234cfdabab9fc55ba06661,MITxPRO+AMxB+1T2018,html,320,aac9ff5e29434d098e2820d7337c7e04,7cc588945b8845e8a82155e6b89e8677,6dece38497a146d882eb7a12b6569340,732,1338
0388b15dc0a94dd4a553c1df67123109,MITxPRO+AMxB+1T2018,video,321,aac9ff5e29434d098e2820d7337c7e04,7cc588945b8845e8a82155e6b89e8677,6dece38497a146d882eb7a12b6569340,597,2650
8a99f0d5d8164c528a85554f9184271b,MITxPRO+AMxB+1T2018,html,322,aac9ff5e29434d098e2820d7337c7e04,7cc588945b8845e8a82155e6b89e8677,6dece38497a146d882eb7a12b6569340,9,14
ab522985e16d436a970f0eda5c9a1591,MITxPRO+AMxB+1T2018,html,323,aac9ff5e29434d098e2820d7337c7e04,7cc588945b8845e8a82155e6b89e8677,058a54bbaade4de8b1365d03519ddea3,725,1265
eb58bfe7027d4f70912c319251e6e417,MITxPRO+AMxB+1T2018,html,324,aac9ff5e29434d098e2820d7337c7e04,7cc588945b8845e8a82155e6b89e8677,9314f1862ee8463a8fe0eec3898d871f,712,1242
0c92f804b6ee498091114e20947b5ca4,MITxPRO+AMxB+1T2018,html,325,aac9ff5e29434d098e2820d7337c7e04,7cc588945b8845e8a82155e6b89e8677,1278b71f981643ceab24e15f4143585e,717,1286
2352eea7a7014e7990cfd2e3470795a2,MITxPRO+AMxB+1T2018,html,326,aac9ff5e29434d098e2820d7337c7e04,7cc588945b8845e8a82155e6b89e8677,d8e2587869ac490c8f339c5035a16efe,714,2269
7d04272687d34281b60b3377d46cd231,MITxPRO+AMxB+1T2018,html,327,aac9ff5e29434d098e2820d7337c7e04,fbc9c34f4a3141da921c60263cda55f7,71262f75c73e489681c2ae758ebf75f9,731,1794
29df4d70694a4f5fb9cf4a296c9d6826,MITxPRO+AMxB+1T2018,video,328,aac9ff5e29434d098e2820d7337c7e04,fbc9c34f4a3141da921c60263cda55f7,71262f75c73e489681c2ae758ebf75f9,617,2857
0121a1bd90774a95a014f487a3717bd8,MITxPRO+AMxB+1T2018,html,329,aac9ff5e29434d098e2820d7337c7e04,fbc9c34f4a3141da921c60263cda55f7,71262f75c73e489681c2ae758ebf75f9,9,11
9438fe68ef4f44b59d9db9d73ba452a4,MITxPRO+AMxB+1T2018,html,330,aac9ff5e29434d098e2820d7337c7e04,fbc9c34f4a3141da921c60263cda55f7,23ec2f7fe2454c2b81e60f78be777aaa,708,1232
98a13e95e8484ecb9727be0d96c5a670,MITxPRO+AMxB+1T2018,html,331,aac9ff5e29434d098e2820d7337c7e04,fbc9c34f4a3141da921c60263cda55f7,4aa0606db073431583b75d93b721914c,707,2367
ac6a1998c3db4a88b5643136a44d3d1a,MITxPRO+AMxB+1T2018,video,332,aac9ff5e29434d098e2820d7337c7e04,fbc9c34f4a3141da921c60263cda55f7,4aa0606db073431583b75d93b721914c,566,2244
78f68e137a55485cb62647f60c158317,MITxPRO+AMxB+1T2018,html,333,aac9ff5e29434d098e2820d7337c7e04,fbc9c34f4a3141da921c60263cda55f7,4aa0606db073431583b75d93b721914c,6,16
fbff5d65e2ba477286d4f60832b5cbe1,MITxPRO+AMxB+1T2018,html,334,aac9ff5e29434d098e2820d7337c7e04,488dc9e978204922b16516bf56b59abc,3d877774b0004c2091d44ffc0912f13a,729,1829
ead01d2798b845a98cc82df187be0915,MITxPRO+AMxB+1T2018,html,335,aac9ff5e29434d098e2820d7337c7e04,488dc9e978204922b16516bf56b59abc,e09e394187574cc8863b8c89b25545c2,732,1356
176c36fa520e4f7eb03738c18bd564a5,MITxPRO+AMxB+1T2018,html,336,aac9ff5e29434d098e2820d7337c7e04,488dc9e978204922b16516bf56b59abc,817ba88c006c4942bd7c1cbd9585aa00,707,1329
96581c65b3ca4b6a8611a54a81f6c844,MITxPRO+AMxB+1T2018,video,337,aac9ff5e29434d098e2820d7337c7e04,488dc9e978204922b16516bf56b59abc,817ba88c006c4942bd7c1cbd9585aa00,554,2216
6ee5ec7b3f0a4b75b2228bf19a1c6d28,MITxPRO+AMxB+1T2018,html,338,aac9ff5e29434d098e2820d7337c7e04,488dc9e978204922b16516bf56b59abc,817ba88c006c4942bd7c1cbd9585aa00,8,10
59f55814532344b59eacd921b45a34d4,MITxPRO+AMxB+1T2018,html,339,aac9ff5e29434d098e2820d7337c7e04,488dc9e978204922b16516bf56b59abc,598faf7e17ff4ce48d0db90a2a3f423f,697,1301
f1bcf42b778e4691b9e5823e206a61a3,MITxPRO+AMxB+1T2018,html,340,aac9ff5e29434d098e2820d7337c7e04,488dc9e978204922b16516bf56b59abc,20149588ebdb4573a4f3997813155f51,692,1308
d44751eae0bb47188bbbdafaa7b01c28,MITxPRO+AMxB+1T2018,html,341,aac9ff5e29434d098e2820d7337c7e04,488dc9e978204922b16516bf56b59abc,20149588ebdb4573a4f3997813155f51,7,10
25a652b137614112a1fc8861fb291181,MITxPRO+AMxB+1T2018,video,342,aac9ff5e29434d098e2820d7337c7e04,488dc9e978204922b16516bf56b59abc,20149588ebdb4573a4f3997813155f51,535,2046
1cbb871d83ac466bb5ff53794083240e,MITxPRO+AMxB+1T2018,html,343,aac9ff5e29434d098e2820d7337c7e04,488dc9e978204922b16516bf56b59abc,10368d891df74b74a7f7c9cc96fd3ae2,692,2358
b5ebc521efe845139d8f9ef87cac6112,MITxPRO+AMxB+1T2018,html,344,aac9ff5e29434d098e2820d7337c7e04,488dc9e978204922b16516bf56b59abc,10368d891df74b74a7f7c9cc96fd3ae2,13,16
c7f074fbe8cc441e8a7ced30f9999dfa,MITxPRO+AMxB+1T2018,video,345,aac9ff5e29434d098e2820d7337c7e04,488dc9e978204922b16516bf56b59abc,10368d891df74b74a7f7c9cc96fd3ae2,544,2034
60fdad9fc19541e3b135991de184af75,MITxPRO+AMxB+1T2018,html,346,aac9ff5e29434d098e2820d7337c7e04,640dac5c36e845bfbd795ee134b1ee45,cbd88f25448e40fb8c9bd026ed543afd,753,3181
b9efe6f2b024489bb02fc090d4a17a65,MITxPRO+AMxB+1T2018,video,347,aac9ff5e29434d098e2820d7337c7e04,640dac5c36e845bfbd795ee134b1ee45,cbd88f25448e40fb8c9bd026ed543afd,658,4024
340356a09f564f4e96c7d91d8271accb,MITxPRO+AMxB+1T2018,html,348,aac9ff5e29434d098e2820d7337c7e04,640dac5c36e845bfbd795ee134b1ee45,cbd88f25448e40fb8c9bd026ed543afd,61,97
2bbb47defdd44b6e95be6aff50d550d1,MITxPRO+AMxB+1T2018,html,349,aac9ff5e29434d098e2820d7337c7e04,05496f44f8f44dc8a0746af37387dbce,8f751afdc4044f27bc84ccc883b621e7,898,8591
f261241e0f5c429bba37335f9c8a71e0,MITxPRO+AMxB+1T2018,html,350,aac9ff5e29434d098e2820d7337c7e04,05496f44f8f44dc8a0746af37387dbce,8f751afdc4044f27bc84ccc883b621e7,173,240
c7a736e53c6341f684a77474fbbbe64f,MITxPRO+AMxB+1T2018,video,351,aac9ff5e29434d098e2820d7337c7e04,05496f44f8f44dc8a0746af37387dbce,8f751afdc4044f27bc84ccc883b621e7,797,35156
98170a572e6644028150554eb5722cb4,MITxPRO+AMxB+1T2018,openassessment,352,aac9ff5e29434d098e2820d7337c7e04,05496f44f8f44dc8a0746af37387dbce,8f751afdc4044f27bc84ccc883b621e7,688,12989
d8a02e7515a74c9998f997f6df75771d,MITxPRO+AMxB+1T2018,html,353,127ebe8ff67040888dba4dee98e5b818,5ad36c2ddcb745a4946d09098b7c688c,00dfd9333c084395802bde77ef37b5e5,882,4183
71c4fd1a1eab4d00b0d4ae1bb725ef5a,MITxPRO+AMxB+1T2018,video,354,127ebe8ff67040888dba4dee98e5b818,5ad36c2ddcb745a4946d09098b7c688c,00dfd9333c084395802bde77ef37b5e5,801,6746
44abedc27bd74e82b52d8dbede63bcdc,MITxPRO+AMxB+1T2018,html,355,127ebe8ff67040888dba4dee98e5b818,5ad36c2ddcb745a4946d09098b7c688c,00dfd9333c084395802bde77ef37b5e5,52,71
1c671d329ded428288dd93458a0a2667,MITxPRO+AMxB+1T2018,html,356,127ebe8ff67040888dba4dee98e5b818,5ad36c2ddcb745a4946d09098b7c688c,22a514c325b342f2b088a2605a1dfd0a,854,2581
aa516ea305b74209ad16d2533b32050c,MITxPRO+AMxB+1T2018,html,357,127ebe8ff67040888dba4dee98e5b818,5ad36c2ddcb745a4946d09098b7c688c,a2f75aa1d75347c8bff07860c8b3fafd,712,3350
86ec6deb59e74e3fbe85c975ab09e4fe,MITxPRO+AMxB+1T2018,html,358,127ebe8ff67040888dba4dee98e5b818,5ad36c2ddcb745a4946d09098b7c688c,a2f75aa1d75347c8bff07860c8b3fafd,22,38
7d62e87889ed4954bf9c388d171ee30a,MITxPRO+AMxB+1T2018,html,359,127ebe8ff67040888dba4dee98e5b818,5ad36c2ddcb745a4946d09098b7c688c,a2f75aa1d75347c8bff07860c8b3fafd,91,195
f06cfae5902b4db099f1844f9dcad801,MITxPRO+AMxB+1T2018,html,360,ae88ee9277b649858efcfe023eb7267a,d8603f51ddde4f76b76738ea883d9e1e,c6d57759e4454bf1918363033f1a21d5,864,4985
d07f5cabb83841ebb911eb33d653a517,MITxPRO+AMxB+1T2018,video,361,ae88ee9277b649858efcfe023eb7267a,d8603f51ddde4f76b76738ea883d9e1e,c6d57759e4454bf1918363033f1a21d5,799,7093
bfbf924018314d4fa3a626a8507b8d90,MITxPRO+AMxB+1T2018,html,362,ae88ee9277b649858efcfe023eb7267a,d8603f51ddde4f76b76738ea883d9e1e,c6d57759e4454bf1918363033f1a21d5,31,41
98032f7703934ecc960828e8931290bd,MITxPRO+AMxB+1T2018,video,363,ae88ee9277b649858efcfe023eb7267a,d8603f51ddde4f76b76738ea883d9e1e,c6d57759e4454bf1918363033f1a21d5,790,4157
05800c2e685141ecb48fe59b499d84b6,MITxPRO+AMxB+1T2018,html,364,ae88ee9277b649858efcfe023eb7267a,e524d2f0eb10435abf578b29a8256d42,6fb22c7dbc0645a5808cc813d58ae01f,860,4109
f151b1920ab84738857f2e5a6ccdff85,MITxPRO+AMxB+1T2018,html,365,ae88ee9277b649858efcfe023eb7267a,e524d2f0eb10435abf578b29a8256d42,59429bfecbf346f4aa1dbfd50379f0ff,851,2947
