id,percent_grade,date_joined,enroll_created_date,cert_status,certGrp
19074401,0.88,4/30/2018 17:15,4/30/2018 17:15,Pass,Certified (< 70% Grade)
11957077,0.9,9/14/2016 16:39,4/30/2018 17:20,Pass,Certified (< 70% Grade)
18989867,0.67,4/23/2018 14:45,4/30/2018 17:30,Pass,Not certified (> 70% Grade)
19075032,0.6,4/30/2018 18:08,4/30/2018 18:08,Pass,Not certified (> 70% Grade)
19075050,0.99,4/30/2018 18:10,4/30/2018 18:10,Pass,Certified (< 70% Grade)
19075112,0.45,4/30/2018 18:17,4/30/2018 18:20,,Not certified (> 70% Grade)
19075507,0.88,4/30/2018 18:59,4/30/2018 18:59,Pass,Certified (< 70% Grade)
19074498,0.63,4/30/2018 17:23,4/30/2018 19:05,Pass,Not certified (> 70% Grade)
19075924,0.66,4/30/2018 19:39,4/30/2018 19:39,Pass,Not certified (> 70% Grade)
19076201,0.08,4/30/2018 20:09,4/30/2018 20:09,,Not certified (> 70% Grade)
19076367,0.8,4/30/2018 20:28,4/30/2018 20:28,Pass,Certified (< 70% Grade)
19076399,0.66,4/30/2018 20:33,4/30/2018 20:33,Pass,Not certified (> 70% Grade)
19077073,0.24,4/30/2018 21:58,4/30/2018 21:58,,Not certified (> 70% Grade)
19077250,0.38,4/30/2018 22:24,4/30/2018 22:24,,Not certified (> 70% Grade)
18831451,1,4/10/2018 16:38,4/30/2018 22:34,Pass,Certified (< 70% Grade)
19077447,0.93,4/30/2018 23:02,4/30/2018 23:02,Pass,Certified (< 70% Grade)
19072583,0,4/30/2018 14:45,5/1/2018 0:26,,Not certified (> 70% Grade)
19075685,0.32,4/30/2018 19:19,5/1/2018 1:06,,Not certified (> 70% Grade)
19078486,0.67,5/1/2018 2:00,5/1/2018 2:00,Pass,Not certified (> 70% Grade)
19077369,0.27,4/30/2018 22:47,5/1/2018 12:44,,Not certified (> 70% Grade)
9464877,0,1/20/2016 15:31,5/1/2018 13:08,,Not certified (> 70% Grade)
19073148,0.75,4/30/2018 15:29,5/1/2018 13:21,Pass,Certified (< 70% Grade)
19083427,0.72,5/1/2018 13:23,5/1/2018 13:23,Pass,Certified (< 70% Grade)
17505240,0.83,1/11/2018 16:51,5/1/2018 13:42,Pass,Certified (< 70% Grade)
11626079,0.72,8/17/2016 17:35,5/1/2018 14:05,Pass,Certified (< 70% Grade)
19083955,0.76,5/1/2018 14:12,5/1/2018 14:13,Pass,Certified (< 70% Grade)
19084054,0.18,5/1/2018 14:19,5/1/2018 14:19,,Not certified (> 70% Grade)
19084084,0.91,5/1/2018 14:22,5/1/2018 14:22,Pass,Certified (< 70% Grade)
19084141,0.95,5/1/2018 14:26,5/1/2018 14:26,Pass,Certified (< 70% Grade)
19084281,0.98,5/1/2018 14:42,5/1/2018 14:42,Pass,Certified (< 70% Grade)
19084317,0.93,5/1/2018 14:44,5/1/2018 14:44,Pass,Certified (< 70% Grade)
18907824,0.74,4/16/2018 18:55,5/1/2018 15:25,Pass,Certified (< 70% Grade)
19085139,0.87,5/1/2018 15:56,5/1/2018 15:56,Pass,Certified (< 70% Grade)
19041993,0.77,4/27/2018 13:47,5/1/2018 16:55,Pass,Certified (< 70% Grade)
19085980,0.92,5/1/2018 17:16,5/1/2018 17:16,Pass,Certified (< 70% Grade)
18863830,0.94,4/12/2018 19:15,5/1/2018 19:42,Pass,Certified (< 70% Grade)
19033870,0.82,4/26/2018 19:34,5/1/2018 20:07,Pass,Certified (< 70% Grade)
19088595,0.18,5/1/2018 22:20,5/1/2018 22:20,,Not certified (> 70% Grade)
19088755,0.82,5/1/2018 22:44,5/1/2018 22:44,Pass,Certified (< 70% Grade)
19015245,0.77,4/25/2018 12:29,5/2/2018 2:29,Pass,Certified (< 70% Grade)
18764163,0.16,4/6/2018 0:07,5/2/2018 2:48,,Not certified (> 70% Grade)
19095790,0.25,5/2/2018 13:28,5/2/2018 13:28,,Not certified (> 70% Grade)
19095921,0.8,5/2/2018 13:39,5/2/2018 13:39,Pass,Certified (< 70% Grade)
19086591,0.76,5/1/2018 18:20,5/2/2018 14:53,Pass,Certified (< 70% Grade)
19099902,0.81,5/2/2018 19:30,5/2/2018 19:30,Pass,Certified (< 70% Grade)
19100600,0.19,5/2/2018 20:20,5/2/2018 20:20,,Not certified (> 70% Grade)
18360871,0.84,3/7/2018 19:53,5/2/2018 21:27,Pass,Certified (< 70% Grade)
18377584,0.05,3/9/2018 0:11,5/2/2018 21:27,,Not certified (> 70% Grade)
18287382,0,3/2/2018 20:31,5/2/2018 21:27,,Not certified (> 70% Grade)
18295404,0.77,3/3/2018 14:28,5/2/2018 21:27,Pass,Certified (< 70% Grade)
18288198,0,3/2/2018 22:03,5/2/2018 21:27,,Not certified (> 70% Grade)
18321871,0.25,3/5/2018 14:06,5/2/2018 21:28,,Not certified (> 70% Grade)
18609324,0,3/26/2018 16:32,5/2/2018 21:28,,Not certified (> 70% Grade)
18307196,0.99,3/4/2018 14:11,5/2/2018 21:28,Pass,Certified (< 70% Grade)
18313838,0.05,3/5/2018 1:32,5/2/2018 21:28,,Not certified (> 70% Grade)
4396150,0.07,5/27/2014 22:34,5/2/2018 22:10,,Not certified (> 70% Grade)
19103096,0.27,5/3/2018 1:02,5/3/2018 1:02,,Not certified (> 70% Grade)
19103297,0.38,5/3/2018 1:27,5/3/2018 1:27,,Not certified (> 70% Grade)
19110864,0.94,5/3/2018 14:56,5/3/2018 14:56,Pass,Certified (< 70% Grade)
19112440,0.23,5/3/2018 17:07,5/3/2018 17:07,,Not certified (> 70% Grade)
18862114,0.25,4/12/2018 17:02,5/3/2018 18:12,,Not certified (> 70% Grade)
6972837,0,4/27/2015 13:02,5/3/2018 19:29,,Not certified (> 70% Grade)
19117321,0.22,5/4/2018 3:23,5/4/2018 3:23,,Not certified (> 70% Grade)
18940917,0,4/18/2018 23:43,5/4/2018 18:40,,Not certified (> 70% Grade)
19125826,0.12,5/4/2018 20:10,5/4/2018 20:10,,Not certified (> 70% Grade)
18576176,0.93,3/23/2018 15:31,5/6/2018 1:26,Pass,Certified (< 70% Grade)
19136724,0.98,5/6/2018 3:56,5/6/2018 3:56,Pass,Certified (< 70% Grade)
19140466,0.98,5/6/2018 14:35,5/6/2018 14:35,Pass,Certified (< 70% Grade)
17615260,0.89,1/18/2018 21:48,5/11/2018 12:59,Pass,Certified (< 70% Grade)
19203461,0.95,5/11/2018 23:12,5/11/2018 23:12,Pass,Certified (< 70% Grade)
18954219,0,4/20/2018 1:15,5/16/2018 20:33,,Not certified (> 70% Grade)
19267254,0.66,5/17/2018 15:01,5/17/2018 15:01,Pass,Not certified (> 70% Grade)
19268645,0,5/17/2018 17:12,5/17/2018 17:13,,Not certified (> 70% Grade)
18662098,0.85,3/30/2018 14:15,5/17/2018 20:02,Pass,Certified (< 70% Grade)
19278385,0,5/18/2018 15:11,5/18/2018 15:12,,Not certified (> 70% Grade)
19280222,0,5/18/2018 18:57,5/18/2018 19:16,,Not certified (> 70% Grade)
9478824,0,1/21/2016 13:26,5/21/2018 17:39,,Not certified (> 70% Grade)
19540432,0.05,6/11/2018 12:35,6/11/2018 12:36,,Not certified (> 70% Grade)
