source,target,stds,paths,dis,sl,weight
addc582e93ef43d5a647d5a27f89866e,a27e6ccbd699476c823afe67c91324cf,1,1,178,0,0.828343226
addc582e93ef43d5a647d5a27f89866e,addc582e93ef43d5a647d5a27f89866e,108,643,0,1,4.71666436
addc582e93ef43d5a647d5a27f89866e,bf82c8fce82849deb2c0c18f79aba303,1,1,2,0,0.828343226
addc582e93ef43d5a647d5a27f89866e,c9543052dcba40b58909ec53da262aaa,1,1,-21,0,0.828343226
addc582e93ef43d5a647d5a27f89866e,cee509fdc136413c8c3e182d487c2b86,1,1,109,0,0.828343226
addc582e93ef43d5a647d5a27f89866e,de6931cbf03f4c25a93022f69f40e59d,1,1,138,0,0.828343226
addc582e93ef43d5a647d5a27f89866e,df2d2a812d1c48c1a5df73929df11cae,1,1,413,0,0.828343226
addc582e93ef43d5a647d5a27f89866e,e0c99d2be84f4d4caf2352d0f048c0ce,170,240,1,0,2.275864645
addc582e93ef43d5a647d5a27f89866e,e42dc56d1f8d46ef902e3d38a93e0324,1,1,-234,0,0.828343226
ae627b44a7064a9e985818bca3168aca,064f627c77a54926aac5e4c6b665a883,1,1,-281,0,0.828343226
ae627b44a7064a9e985818bca3168aca,085d322fab7a4a70bb44caaf20312501,1,1,-192,0,0.828343226
ae627b44a7064a9e985818bca3168aca,0e9814b3e2a94eddae75b154afe501f3,1,1,-14,0,0.828343226
ae627b44a7064a9e985818bca3168aca,1dc93dd0b4a4496884b7a642e928e9d2,5,5,2,0,0.852569526
ae627b44a7064a9e985818bca3168aca,253c3d95e42f47a192997f25c3fd5881,1,1,36,0,0.828343226
ae627b44a7064a9e985818bca3168aca,26772bf1f08f4f96ab44e6007c4c6976,2,3,-553,0,0.840456376
ae627b44a7064a9e985818bca3168aca,2bd1769f30ce460b8cf38f3b71207d38,1,1,-648,0,0.828343226
ae627b44a7064a9e985818bca3168aca,50d4b24c0dfd4452a253ac7a61291669,3,4,-168,0,0.846512951
ae627b44a7064a9e985818bca3168aca,66e3bd0917b64e4e96809be332b6d1a2,1,1,-13,0,0.828343226
ae627b44a7064a9e985818bca3168aca,6ad12d818d9a441c87b8c41450b11f12,1,1,-610,0,0.828343226
ae627b44a7064a9e985818bca3168aca,6b640336506d4155b1388785aab42fca,1,1,-547,0,0.828343226
ae627b44a7064a9e985818bca3168aca,744dad1a12a449ebbfc22c507e1e0e1f,1,1,-10,0,0.828343226
ae627b44a7064a9e985818bca3168aca,ae627b44a7064a9e985818bca3168aca,3,5,0,1,0.852569526
ae627b44a7064a9e985818bca3168aca,b17ad3fc44b54920af496b56db8954da,4,13,1,0,0.901022126
ae627b44a7064a9e985818bca3168aca,c9543052dcba40b58909ec53da262aaa,1,1,-475,0,0.828343226
ae627b44a7064a9e985818bca3168aca,ca8aac0be163430e8baaad776c32ddd2,1,1,-290,0,0.828343226
ae627b44a7064a9e985818bca3168aca,d5834a3d440842cfb49bd2ae4155ce16,6,6,-1,0,0.858626101
ae627b44a7064a9e985818bca3168aca,ed791190f0844f5bb153bfb96967d518,1,1,-221,0,0.828343226
ae7603c14c1643578dfedac1f7b965cd,2ad839c226ab44539d98e2a1e84e439f,3,3,2,0,0.840456376
ae7603c14c1643578dfedac1f7b965cd,9e07d9bd17d84172858e4e2d7c7f3e4b,3,3,-4,0,0.840456376
ae7603c14c1643578dfedac1f7b965cd,ae7603c14c1643578dfedac1f7b965cd,2,2,0,1,0.834399801
ae7603c14c1643578dfedac1f7b965cd,c4cb65c90b7145dca401224eabfa1241,3,4,-3,0,0.846512951
ae7603c14c1643578dfedac1f7b965cd,d538c2a9c6004cc3b62a2514ff7d24f5,1,1,-120,0,0.828343226
ae7628ec83c642eaa51e2b9daabc5f97,20c18c18d1424607bd03030afc0dabc9,1,1,-659,0,0.828343226
ae7628ec83c642eaa51e2b9daabc5f97,2ad839c226ab44539d98e2a1e84e439f,1,1,-594,0,0.828343226
ae7628ec83c642eaa51e2b9daabc5f97,49ae4fed6c184199bd02484d214fab98,90,98,2,0,1.415830999
ae7628ec83c642eaa51e2b9daabc5f97,51998570743849d09c8854a35fd0e899,2,2,3,0,0.834399801
ae7628ec83c642eaa51e2b9daabc5f97,a0764fe284df432a93f3c3633162d815,8,9,-1,0,0.876795826
ae7628ec83c642eaa51e2b9daabc5f97,ae627b44a7064a9e985818bca3168aca,1,1,-6,0,0.828343226
ae7628ec83c642eaa51e2b9daabc5f97,ae7628ec83c642eaa51e2b9daabc5f97,88,485,0,1,3.759725514
ae7628ec83c642eaa51e2b9daabc5f97,fd91554a3bf54ebdbf6ea67124fbd06c,1,1,-13,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,043d02d4e89541cdb2c73ca0d2eca377,1,1,-113,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,0552f7dc52d14cf5b15daed9c4229342,2,2,-7,0,0.834399801
aedac84ad12f487db1c88dbe3c82abde,05800c2e685141ecb48fe59b499d84b6,1,1,169,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,06b02d057d574f24a6cac30186bf0bf2,4,4,172,0,0.846512951
aedac84ad12f487db1c88dbe3c82abde,0704a9032b0b4dfebc92a428247b2a14,3,3,262,0,0.840456376
aedac84ad12f487db1c88dbe3c82abde,0cd55e8d087d4dd7b4abe0c9eeb53ee9,2,2,-10,0,0.834399801
aedac84ad12f487db1c88dbe3c82abde,0e554069f4c04108abd5c2b1e02bb8df,1,1,209,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,0e9814b3e2a94eddae75b154afe501f3,1,1,507,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,0fc9573794ea433ca88f5be6758b560e,4,4,4,0,0.846512951
aedac84ad12f487db1c88dbe3c82abde,151ff258d4a74e6dbe9efde0ce31b457,32,48,-6,0,1.11300225
aedac84ad12f487db1c88dbe3c82abde,18e3b60d5cd7489685d7d9b6e28496ac,1,1,461,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,1c264c5f7377466b9165af2037ec7924,1,1,504,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,1ed230eb23af43aab786739fdd13ea89,2,2,38,0,0.834399801
aedac84ad12f487db1c88dbe3c82abde,1f5002403e13485da7e7b1f5896e81ee,15,15,13,0,0.913135276
aedac84ad12f487db1c88dbe3c82abde,2126522cd4b94bd68b2999261978d881,2,2,-45,0,0.834399801
aedac84ad12f487db1c88dbe3c82abde,26772bf1f08f4f96ab44e6007c4c6976,5,5,-32,0,0.852569526
aedac84ad12f487db1c88dbe3c82abde,276eb91bb71649698c5d0281235cbd59,1,1,16,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,2ad839c226ab44539d98e2a1e84e439f,1,1,-67,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,2bbb47defdd44b6e95be6aff50d550d1,11,11,154,0,0.888908976
aedac84ad12f487db1c88dbe3c82abde,2bd1769f30ce460b8cf38f3b71207d38,1,1,-127,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,2f6febb9f2514c06827aa6a4bfe1e69d,2,2,-184,0,0.834399801
aedac84ad12f487db1c88dbe3c82abde,340356a09f564f4e96c7d91d8271accb,1,1,153,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,3b80b63e802243169ed3dc0ceba87a81,3,3,-2,0,0.840456376
aedac84ad12f487db1c88dbe3c82abde,3de7431267b04318bd0e9501f80a019d,1,1,-44,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,401ee1f6f3684be7b6124490f34adc5a,1,1,-194,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,4037cb08917c43238c4691dbe8895637,1,1,51,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,41f2083f68e34e818c645e3b5fe1f3a6,6,6,2,0,0.858626101
aedac84ad12f487db1c88dbe3c82abde,4278a11746804def8e613a8a8da29a7c,1,1,-22,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,4454aaa65b6d49ca89add710ba15514e,27,36,7,0,1.04032335
aedac84ad12f487db1c88dbe3c82abde,44a09f185c624f388d29e488f28999d2,160,302,1,0,2.651372294
aedac84ad12f487db1c88dbe3c82abde,46cd00fd3cd84c52a7161a7eafdb9268,1,1,14,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,49bc2f8db38b47f9b378f26dde2a6e64,2,2,-59,0,0.834399801
aedac84ad12f487db1c88dbe3c82abde,4be8a36bf92f42cd8fbd28d32417459c,3,3,12,0,0.840456376
aedac84ad12f487db1c88dbe3c82abde,4ddee52f520141a192396264e12e939c,1,1,-4,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,50d4b24c0dfd4452a253ac7a61291669,1,1,353,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,519a3ce144b042f09bc9f27f33267c71,4,4,9,0,0.846512951
aedac84ad12f487db1c88dbe3c82abde,553c1e0f782e43f492dadd97e6bef776,1,1,-50,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,57b361f6d4ca424299264c668e836e47,1,1,180,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,5903be23ba854b8aa1f21152e2a6c042,1,1,402,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,5bdb6e60ab5c477f9244243bacb6c984,1,1,-134,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,5cc9c5960b654f42829ef46a9c3a1444,1,1,58,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,5d25f47bb9c74cf8a309f72faacee512,1,1,497,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,5f4a737d4d744b21a68e7f81caaaa00c,4,4,104,0,0.846512951
aedac84ad12f487db1c88dbe3c82abde,5fe15241fc4840f1a7fb294182265c39,2,2,-104,0,0.834399801
aedac84ad12f487db1c88dbe3c82abde,61856830155142bcaeace6aa59bd78ff,2,2,27,0,0.834399801
aedac84ad12f487db1c88dbe3c82abde,631404452a894b47949846af85b65a75,1,1,-14,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,63d61e6c990142c99e30890b2f028da5,1,1,359,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,66e3bd0917b64e4e96809be332b6d1a2,3,3,508,0,0.840456376
aedac84ad12f487db1c88dbe3c82abde,67aa56ef4f504d889c6068052bab302b,1,1,-42,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,6b640336506d4155b1388785aab42fca,1,1,-26,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,750c556f3cae4c2db33e983c7c72db60,9,9,-1,0,0.876795826
aedac84ad12f487db1c88dbe3c82abde,7a2bcd65cf024f3684c99f341cb74362,2,2,183,0,0.834399801
aedac84ad12f487db1c88dbe3c82abde,84328e99640749658be2a3b14ca9c720,2,2,444,0,0.834399801
aedac84ad12f487db1c88dbe3c82abde,89f61d355af44e16ac1f9654029f89e0,4,4,-61,0,0.846512951
aedac84ad12f487db1c88dbe3c82abde,8a10cc79e71240fbbaef15137c988bf5,14,18,-13,0,0.931305001
aedac84ad12f487db1c88dbe3c82abde,8b1109f1bac740fc8974fb4eca386560,1,1,-80,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,8c70a939146b49cd91d826eaa1b1aaf8,125,285,3,0,2.548410519
aedac84ad12f487db1c88dbe3c82abde,9266f5048e2648e8a0dcea19009c7c92,1,1,107,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,98170a572e6644028150554eb5722cb4,3,3,157,0,0.840456376
aedac84ad12f487db1c88dbe3c82abde,9e07d9bd17d84172858e4e2d7c7f3e4b,1,1,-73,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,a122be78c0d543548d7ba0efee3b9203,1,1,506,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,ac3ba61065f84433a945ac8c71b537f4,1,1,-51,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,aedac84ad12f487db1c88dbe3c82abde,93,234,0,1,2.239525195
aedac84ad12f487db1c88dbe3c82abde,b417ce5230004e449eb68bbbca8930d9,55,91,8,0,1.373434974
aedac84ad12f487db1c88dbe3c82abde,b44d071a81c142198d7e7ca14f5442f6,1,1,-29,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,b87d7692f55a4b3fb61ec362d003f121,1,1,517,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,bf82c8fce82849deb2c0c18f79aba303,1,1,69,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,c0c126b664f740499c53acc71fe44eae,1,1,432,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,c1e3057887ae4756b3983ee71103080a,127,249,-5,0,2.33037382
aedac84ad12f487db1c88dbe3c82abde,c559d7857b074363b531f217af72e550,1,1,92,0,0.828343226
aedac84ad12f487db1c88dbe3c82abde,c7a736e53c6341f684a77474fbbbe64f,1,1,156,0,0.828343226
