source,target,stds,path,dis,sl,weight
05800c2e685141ecb48fe59b499d84b6,6c4de1af411a4fa49e43b982961edcab,1,1,227,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,744dad1a12a449ebbfc22c507e1e0e1f,1,1,342,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,75140a4c4a7248179d04fa2a1ab985d5,1,1,43,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,7afbe0f3ab05461ab5a3765ad3631052,2,2,13,0,0.845446668
05800c2e685141ecb48fe59b499d84b6,7d62e87889ed4954bf9c388d171ee30a,2,2,-5,0,0.845446668
05800c2e685141ecb48fe59b499d84b6,88464dcb8fa64c5391ff18d5aec38bcc,4,4,92,0,0.854586921
05800c2e685141ecb48fe59b499d84b6,8946402cfec84b0aa9abf2968a314b27,2,2,234,0,0.845446668
05800c2e685141ecb48fe59b499d84b6,89f61d355af44e16ac1f9654029f89e0,3,5,-230,0,0.859157048
05800c2e685141ecb48fe59b499d84b6,8a10cc79e71240fbbaef15137c988bf5,3,3,-182,0,0.850016795
05800c2e685141ecb48fe59b499d84b6,8fa03b1b2994424a877f41676e31bb08,1,1,229,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,93168ca1ec6a4944b57d75ac98797c0b,29,34,2,0,0.991690721
05800c2e685141ecb48fe59b499d84b6,98032f7703934ecc960828e8931290bd,40,44,-1,0,1.037391988
05800c2e685141ecb48fe59b499d84b6,98170a572e6644028150554eb5722cb4,1,1,-12,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,a0764fe284df432a93f3c3633162d815,1,1,357,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,a122be78c0d543548d7ba0efee3b9203,1,1,337,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,a1f114304978438cb641a1b5d486f4e3,1,1,-51,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,a67aaef4c52642538086867a9ff4ba99,3,3,214,0,0.850016795
05800c2e685141ecb48fe59b499d84b6,a67e937f9f1941a9bb6052316e2f2fc4,1,1,-343,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,aa516ea305b74209ad16d2533b32050c,4,4,-7,0,0.854586921
05800c2e685141ecb48fe59b499d84b6,ad172c9eaecf4a59bba2238ca2bb3990,1,1,78,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,aedac84ad12f487db1c88dbe3c82abde,1,1,-169,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,b31aa53037a74719ba3eb845306e4374,2,2,42,0,0.845446668
05800c2e685141ecb48fe59b499d84b6,b44d071a81c142198d7e7ca14f5442f6,1,1,-198,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,b8083104495b401ca2dbf89321e3ebbc,1,1,171,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,bf82c8fce82849deb2c0c18f79aba303,1,1,-100,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,bfbf924018314d4fa3a626a8507b8d90,1,1,-2,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,c0c126b664f740499c53acc71fe44eae,1,1,263,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,c31fb3fb9d2345daa85acc888c3a7722,1,1,343,0,0.840876541
