source,target,stds,weight_c,dis,sl
0552f7dc52d14cf5b15daed9c4229342,35fb6234757c420ea8007b976a49044a,1,1,-31,0
0552f7dc52d14cf5b15daed9c4229342,3763b9f526ae44f2ac2ac49749c15661,1,1,-116,0
0552f7dc52d14cf5b15daed9c4229342,3a32d27772ce468e941a09b8dd76aec3,1,1,195,0
0552f7dc52d14cf5b15daed9c4229342,3b80b63e802243169ed3dc0ceba87a81,1,1,5,0
0552f7dc52d14cf5b15daed9c4229342,3de7431267b04318bd0e9501f80a019d,1,1,-37,0
0552f7dc52d14cf5b15daed9c4229342,4037cb08917c43238c4691dbe8895637,1,1,58,0
0552f7dc52d14cf5b15daed9c4229342,4278a11746804def8e613a8a8da29a7c,4,4,-15,0
0552f7dc52d14cf5b15daed9c4229342,43334af9e23541758eae3f163f0233ca,4,4,-2,0
0552f7dc52d14cf5b15daed9c4229342,4454aaa65b6d49ca89add710ba15514e,10,11,14,0
0552f7dc52d14cf5b15daed9c4229342,44a09f185c624f388d29e488f28999d2,2,2,8,0
0552f7dc52d14cf5b15daed9c4229342,46cd00fd3cd84c52a7161a7eafdb9268,1,1,21,0
0552f7dc52d14cf5b15daed9c4229342,49bc2f8db38b47f9b378f26dde2a6e64,3,3,-52,0
0552f7dc52d14cf5b15daed9c4229342,4be8a36bf92f42cd8fbd28d32417459c,1,1,19,0
0552f7dc52d14cf5b15daed9c4229342,4ddee52f520141a192396264e12e939c,1,1,3,0
0552f7dc52d14cf5b15daed9c4229342,5622fd7038e945cfa1f8a70e3b908155,1,1,325,0
0552f7dc52d14cf5b15daed9c4229342,57b361f6d4ca424299264c668e836e47,3,3,187,0
0552f7dc52d14cf5b15daed9c4229342,5bdb6e60ab5c477f9244243bacb6c984,1,1,-127,0
0552f7dc52d14cf5b15daed9c4229342,5cc9c5960b654f42829ef46a9c3a1444,1,1,65,0
0552f7dc52d14cf5b15daed9c4229342,5f4a737d4d744b21a68e7f81caaaa00c,1,1,111,0
0552f7dc52d14cf5b15daed9c4229342,60fdad9fc19541e3b135991de184af75,1,1,158,0
0552f7dc52d14cf5b15daed9c4229342,611f718731804acf8b5f757f24bcdf64,1,1,229,0
0552f7dc52d14cf5b15daed9c4229342,61856830155142bcaeace6aa59bd78ff,3,3,34,0
0552f7dc52d14cf5b15daed9c4229342,631404452a894b47949846af85b65a75,1,1,-7,0
0552f7dc52d14cf5b15daed9c4229342,66062755e4fd44e988f9260830023061,1,1,512,0
0552f7dc52d14cf5b15daed9c4229342,66e3bd0917b64e4e96809be332b6d1a2,2,2,515,0
0552f7dc52d14cf5b15daed9c4229342,67aa56ef4f504d889c6068052bab302b,1,1,-35,0
0552f7dc52d14cf5b15daed9c4229342,6b640336506d4155b1388785aab42fca,6,6,-19,0
0552f7dc52d14cf5b15daed9c4229342,750c556f3cae4c2db33e983c7c72db60,3,3,6,0
0552f7dc52d14cf5b15daed9c4229342,7a2bcd65cf024f3684c99f341cb74362,1,1,190,0
0552f7dc52d14cf5b15daed9c4229342,7d62e87889ed4954bf9c388d171ee30a,1,1,171,0
0552f7dc52d14cf5b15daed9c4229342,816859832b434afe828f482770a8052c,1,1,270,0
0552f7dc52d14cf5b15daed9c4229342,861189817e874a78b48adb13db4dd352,2,2,41,0
0552f7dc52d14cf5b15daed9c4229342,8946402cfec84b0aa9abf2968a314b27,2,2,410,0
0552f7dc52d14cf5b15daed9c4229342,89f61d355af44e16ac1f9654029f89e0,6,6,-54,0
0552f7dc52d14cf5b15daed9c4229342,8a10cc79e71240fbbaef15137c988bf5,97,116,-6,0
0552f7dc52d14cf5b15daed9c4229342,8b1109f1bac740fc8974fb4eca386560,1,1,-73,0
0552f7dc52d14cf5b15daed9c4229342,8c70a939146b49cd91d826eaa1b1aaf8,4,4,10,0
0552f7dc52d14cf5b15daed9c4229342,8ecebe22b81a4779b6aa4c03baa79bb1,1,1,263,0
0552f7dc52d14cf5b15daed9c4229342,93168ca1ec6a4944b57d75ac98797c0b,2,2,178,0
0552f7dc52d14cf5b15daed9c4229342,98170a572e6644028150554eb5722cb4,5,6,164,0
0552f7dc52d14cf5b15daed9c4229342,9c1bc5b9b4c244958983e8a5789f84ed,1,1,264,0
0552f7dc52d14cf5b15daed9c4229342,a122be78c0d543548d7ba0efee3b9203,7,9,513,0
0552f7dc52d14cf5b15daed9c4229342,a30c1e8242864e299e15046983824275,1,1,82,0
0552f7dc52d14cf5b15daed9c4229342,aa516ea305b74209ad16d2533b32050c,3,3,169,0
0552f7dc52d14cf5b15daed9c4229342,ac3ba61065f84433a945ac8c71b537f4,1,1,-44,0
0552f7dc52d14cf5b15daed9c4229342,aedac84ad12f487db1c88dbe3c82abde,16,16,7,0
0552f7dc52d14cf5b15daed9c4229342,b417ce5230004e449eb68bbbca8930d9,1,1,15,0
0552f7dc52d14cf5b15daed9c4229342,b44d071a81c142198d7e7ca14f5442f6,8,8,-22,0
0552f7dc52d14cf5b15daed9c4229342,b47999fa192a4c07897ef0655c1f458f,8,8,-16,0
0552f7dc52d14cf5b15daed9c4229342,b6e111cfb4a9471b8d1efe4384681e27,2,2,-1,0
0552f7dc52d14cf5b15daed9c4229342,b8083104495b401ca2dbf89321e3ebbc,1,1,347,0
0552f7dc52d14cf5b15daed9c4229342,b87d7692f55a4b3fb61ec362d003f121,1,1,524,0
0552f7dc52d14cf5b15daed9c4229342,bd6795cfc41241159ab06425ce1bf3d7,1,1,117,0
0552f7dc52d14cf5b15daed9c4229342,c1e3057887ae4756b3983ee71103080a,106,150,2,0
0552f7dc52d14cf5b15daed9c4229342,c7a736e53c6341f684a77474fbbbe64f,5,5,163,0
0552f7dc52d14cf5b15daed9c4229342,c9543052dcba40b58909ec53da262aaa,1,1,53,0
0552f7dc52d14cf5b15daed9c4229342,ca8aac0be163430e8baaad776c32ddd2,1,1,238,0
0552f7dc52d14cf5b15daed9c4229342,cfc8fb9e455e4fc592f63e75803bc5e9,26,28,13,0
0552f7dc52d14cf5b15daed9c4229342,d02f35406ea04ba3a7720453a1f354cc,1,1,-48,0
0552f7dc52d14cf5b15daed9c4229342,d1651d2f65e9428693a519450d5f321f,1,1,131,0
0552f7dc52d14cf5b15daed9c4229342,d1676d2cecee4010a1bfe838e2e963e0,1,1,484,0
0552f7dc52d14cf5b15daed9c4229342,d6f5e62f53b24133ad80b6ae4fbb1c67,1,1,-5,0
0552f7dc52d14cf5b15daed9c4229342,d77d619ea3504014b454c5e1b3960386,1,1,460,0
0552f7dc52d14cf5b15daed9c4229342,d9dd2a4989284d94b66c5a100745f102,1,1,256,0
0552f7dc52d14cf5b15daed9c4229342,dd2e225706cb4e44a7fef817b25fc695,1,1,497,0
0552f7dc52d14cf5b15daed9c4229342,deead91c4b084361847e1f6596966bb8,1,1,-14,0
0552f7dc52d14cf5b15daed9c4229342,dfa2734715da48a083fe836252dac452,3,3,258,0
0552f7dc52d14cf5b15daed9c4229342,ea1d651f18c34e6fa36ee0f68962ecb9,2,2,271,0
0552f7dc52d14cf5b15daed9c4229342,ec173897e6254e50812116be2dc37a94,2,2,-45,0
0552f7dc52d14cf5b15daed9c4229342,efad98624b054b5fbe2cc340e3df324d,2,2,51,0
0552f7dc52d14cf5b15daed9c4229342,f06cfae5902b4db099f1844f9dcad801,1,1,172,0
0552f7dc52d14cf5b15daed9c4229342,f151b1920ab84738857f2e5a6ccdff85,2,2,177,0
0552f7dc52d14cf5b15daed9c4229342,f1bcf42b778e4691b9e5823e206a61a3,1,1,152,0
0552f7dc52d14cf5b15daed9c4229342,f1d1cf08839f4d9abcd0fb93a8253bc4,1,1,423,0
0552f7dc52d14cf5b15daed9c4229342,fbff5d65e2ba477286d4f60832b5cbe1,1,1,146,0
0552f7dc52d14cf5b15daed9c4229342,fff3e875d114460785d458c9a20db4c4,1,1,194,0
05777fc145714e21b5bc652ac8cec7cf,05777fc145714e21b5bc652ac8cec7cf,1,2,0,1
05777fc145714e21b5bc652ac8cec7cf,0704a9032b0b4dfebc92a428247b2a14,1,1,286,0
05777fc145714e21b5bc652ac8cec7cf,26772bf1f08f4f96ab44e6007c4c6976,2,2,-8,0
05777fc145714e21b5bc652ac8cec7cf,553c1e0f782e43f492dadd97e6bef776,1,1,-26,0
05777fc145714e21b5bc652ac8cec7cf,5b303a0f1b8c4aa4be49f74f2fc89c9e,3,3,-1,0
05777fc145714e21b5bc652ac8cec7cf,b47999fa192a4c07897ef0655c1f458f,4,4,1,0
05777fc145714e21b5bc652ac8cec7cf,deead91c4b084361847e1f6596966bb8,2,2,3,0
05800c2e685141ecb48fe59b499d84b6,0552f7dc52d14cf5b15daed9c4229342,2,2,-176,0
05800c2e685141ecb48fe59b499d84b6,05800c2e685141ecb48fe59b499d84b6,431,873,0,1
05800c2e685141ecb48fe59b499d84b6,064f627c77a54926aac5e4c6b665a883,3,5,71,0
05800c2e685141ecb48fe59b499d84b6,06b02d057d574f24a6cac30186bf0bf2,116,145,3,0
05800c2e685141ecb48fe59b499d84b6,0704a9032b0b4dfebc92a428247b2a14,57,68,93,0
05800c2e685141ecb48fe59b499d84b6,085d322fab7a4a70bb44caaf20312501,2,2,160,0
05800c2e685141ecb48fe59b499d84b6,0a5bddc1df4b49cf9b4d4ff1d9638cdd,1,1,135,0
05800c2e685141ecb48fe59b499d84b6,0b8e4be0cef9409cabbce305b9eb4e11,1,1,15,0
05800c2e685141ecb48fe59b499d84b6,0cd55e8d087d4dd7b4abe0c9eeb53ee9,1,1,-179,0
05800c2e685141ecb48fe59b499d84b6,0e9814b3e2a94eddae75b154afe501f3,1,1,338,0
05800c2e685141ecb48fe59b499d84b6,134da9dee6614b159e933f632fc9246b,1,1,356,0
05800c2e685141ecb48fe59b499d84b6,151ff258d4a74e6dbe9efde0ce31b457,1,1,-175,0
05800c2e685141ecb48fe59b499d84b6,15335471891841108d686d567db618a6,1,1,31,0
05800c2e685141ecb48fe59b499d84b6,18e3b60d5cd7489685d7d9b6e28496ac,1,1,292,0
05800c2e685141ecb48fe59b499d84b6,1c264c5f7377466b9165af2037ec7924,7,8,335,0
05800c2e685141ecb48fe59b499d84b6,1c671d329ded428288dd93458a0a2667,1,2,-8,0
05800c2e685141ecb48fe59b499d84b6,1dc93dd0b4a4496884b7a642e928e9d2,1,1,354,0
05800c2e685141ecb48fe59b499d84b6,1f5002403e13485da7e7b1f5896e81ee,1,1,-156,0
05800c2e685141ecb48fe59b499d84b6,202fe760f26e4bd7a5a9cd1926e3f678,3,3,67,0
05800c2e685141ecb48fe59b499d84b6,2126522cd4b94bd68b2999261978d881,5,5,-214,0
05800c2e685141ecb48fe59b499d84b6,22b9e7f1eabc4cb28d8af1feaa0bc27d,1,1,49,0
05800c2e685141ecb48fe59b499d84b6,253c3d95e42f47a192997f25c3fd5881,2,2,388,0
05800c2e685141ecb48fe59b499d84b6,26772bf1f08f4f96ab44e6007c4c6976,7,8,-201,0
05800c2e685141ecb48fe59b499d84b6,2aac69840d844b7a8cf6ce6fb6379776,1,1,225,0
05800c2e685141ecb48fe59b499d84b6,2bbb47defdd44b6e95be6aff50d550d1,5,5,-15,0
05800c2e685141ecb48fe59b499d84b6,2f6febb9f2514c06827aa6a4bfe1e69d,1,1,-353,0
05800c2e685141ecb48fe59b499d84b6,2ffd17accc734a7b833cff39cca5c9f9,2,2,6,0
05800c2e685141ecb48fe59b499d84b6,3a32d27772ce468e941a09b8dd76aec3,2,2,19,0
05800c2e685141ecb48fe59b499d84b6,3bc7c0a659644f1994fb732fdb44695c,2,2,41,0
05800c2e685141ecb48fe59b499d84b6,3ce058e7f9b649c3961921a3b6175659,1,1,217,0
05800c2e685141ecb48fe59b499d84b6,4037cb08917c43238c4691dbe8895637,2,2,-118,0
05800c2e685141ecb48fe59b499d84b6,40a813ff85cf430899ae9357bd4ae06d,1,1,106,0
05800c2e685141ecb48fe59b499d84b6,4278a11746804def8e613a8a8da29a7c,1,1,-191,0
05800c2e685141ecb48fe59b499d84b6,44abedc27bd74e82b52d8dbede63bcdc,1,1,-9,0
05800c2e685141ecb48fe59b499d84b6,45fb3c2b451642e89378499970aaaf15,1,1,60,0
05800c2e685141ecb48fe59b499d84b6,49bc2f8db38b47f9b378f26dde2a6e64,7,7,-228,0
05800c2e685141ecb48fe59b499d84b6,4e2af15f0e154332990f5c331e2c073a,2,2,46,0
05800c2e685141ecb48fe59b499d84b6,4e7f6237dba14b9cabab572a9032820e,1,1,81,0
05800c2e685141ecb48fe59b499d84b6,4f37a9d9ffc24f5e82cc2cb1409df6f3,2,2,5,0
05800c2e685141ecb48fe59b499d84b6,504d2512a7124c439fd2861dbf720058,1,1,341,0
05800c2e685141ecb48fe59b499d84b6,50d4b24c0dfd4452a253ac7a61291669,5,5,184,0
05800c2e685141ecb48fe59b499d84b6,53e13f644d1f4c73ba7f5bfd8020e71f,1,1,-354,0
05800c2e685141ecb48fe59b499d84b6,577e63c5db5f4ce08d3b9fd4bc253192,1,1,25,0
05800c2e685141ecb48fe59b499d84b6,578c2b6ddddd4e34af9d122be164f33c,1,1,303,0
05800c2e685141ecb48fe59b499d84b6,57b361f6d4ca424299264c668e836e47,13,14,11,0
05800c2e685141ecb48fe59b499d84b6,5982f524a99e420f8aeee7d90187dd55,22,24,4,0
05800c2e685141ecb48fe59b499d84b6,5a6ade785e5944dc9bba9be67da62d09,2,2,12,0
05800c2e685141ecb48fe59b499d84b6,5bdb6e60ab5c477f9244243bacb6c984,8,8,-303,0
05800c2e685141ecb48fe59b499d84b6,5c59b11e8d4847a68a4443a434cf2f17,1,1,134,0
05800c2e685141ecb48fe59b499d84b6,5cc9c5960b654f42829ef46a9c3a1444,2,2,-111,0
05800c2e685141ecb48fe59b499d84b6,5f4a737d4d744b21a68e7f81caaaa00c,1,1,-65,0
05800c2e685141ecb48fe59b499d84b6,5fe15241fc4840f1a7fb294182265c39,2,2,-273,0
05800c2e685141ecb48fe59b499d84b6,604cd4d206d940269789ea412845f1e8,1,1,48,0
05800c2e685141ecb48fe59b499d84b6,60fdad9fc19541e3b135991de184af75,3,3,-18,0
05800c2e685141ecb48fe59b499d84b6,6209866a51f94d1982106374115c7594,1,1,83,0
05800c2e685141ecb48fe59b499d84b6,63d61e6c990142c99e30890b2f028da5,1,1,190,0
05800c2e685141ecb48fe59b499d84b6,65596489f9b542e490757e53a60af97c,1,2,9,0
05800c2e685141ecb48fe59b499d84b6,658f04ca188c4b5a8e0c08160fd3e59d,1,1,218,0
05800c2e685141ecb48fe59b499d84b6,66062755e4fd44e988f9260830023061,1,1,336,0
05800c2e685141ecb48fe59b499d84b6,664871c85f90481e8ce08ed81e13204f,1,1,-103,0
05800c2e685141ecb48fe59b499d84b6,66e3bd0917b64e4e96809be332b6d1a2,4,4,339,0
05800c2e685141ecb48fe59b499d84b6,6a1b1998400e4f52aa3d3768633a7dd5,2,2,89,0
05800c2e685141ecb48fe59b499d84b6,6a3fd2c28384465589f148598410fbdd,3,3,58,0
05800c2e685141ecb48fe59b499d84b6,6ad12d818d9a441c87b8c41450b11f12,1,1,-258,0
05800c2e685141ecb48fe59b499d84b6,6b640336506d4155b1388785aab42fca,3,3,-195,0
05800c2e685141ecb48fe59b499d84b6,6c4de1af411a4fa49e43b982961edcab,3,3,227,0
05800c2e685141ecb48fe59b499d84b6,6cd09877abad444ea784fd60e2143286,1,1,124,0
05800c2e685141ecb48fe59b499d84b6,744dad1a12a449ebbfc22c507e1e0e1f,1,1,342,0
05800c2e685141ecb48fe59b499d84b6,75140a4c4a7248179d04fa2a1ab985d5,2,2,43,0
05800c2e685141ecb48fe59b499d84b6,7a2bcd65cf024f3684c99f341cb74362,3,3,14,0
05800c2e685141ecb48fe59b499d84b6,7afbe0f3ab05461ab5a3765ad3631052,8,8,13,0
05800c2e685141ecb48fe59b499d84b6,7d62e87889ed4954bf9c388d171ee30a,6,6,-5,0
05800c2e685141ecb48fe59b499d84b6,816859832b434afe828f482770a8052c,1,1,94,0
05800c2e685141ecb48fe59b499d84b6,83e10dd54b124d7e9da59881a2f7557a,1,1,-47,0
05800c2e685141ecb48fe59b499d84b6,88464dcb8fa64c5391ff18d5aec38bcc,4,4,92,0
05800c2e685141ecb48fe59b499d84b6,8946402cfec84b0aa9abf2968a314b27,4,4,234,0
05800c2e685141ecb48fe59b499d84b6,89f61d355af44e16ac1f9654029f89e0,6,8,-230,0
05800c2e685141ecb48fe59b499d84b6,8a10cc79e71240fbbaef15137c988bf5,7,7,-182,0
05800c2e685141ecb48fe59b499d84b6,8c70a939146b49cd91d826eaa1b1aaf8,1,1,-166,0
05800c2e685141ecb48fe59b499d84b6,8fa03b1b2994424a877f41676e31bb08,3,3,229,0
05800c2e685141ecb48fe59b499d84b6,915635f353604d5b93702e095abc84c5,1,1,315,0
05800c2e685141ecb48fe59b499d84b6,918870b390684763bcf0b9c3378c6996,1,1,-337,0
05800c2e685141ecb48fe59b499d84b6,9269d78b31de4957afa1c5a67f81edc1,1,1,154,0
05800c2e685141ecb48fe59b499d84b6,93168ca1ec6a4944b57d75ac98797c0b,72,88,2,0
05800c2e685141ecb48fe59b499d84b6,98032f7703934ecc960828e8931290bd,83,89,-1,0
05800c2e685141ecb48fe59b499d84b6,98170a572e6644028150554eb5722cb4,2,2,-12,0
05800c2e685141ecb48fe59b499d84b6,a0764fe284df432a93f3c3633162d815,1,1,357,0
05800c2e685141ecb48fe59b499d84b6,a0d6d2f7082b4433804bd300cdc2ccd8,1,1,248,0
05800c2e685141ecb48fe59b499d84b6,a122be78c0d543548d7ba0efee3b9203,3,3,337,0
05800c2e685141ecb48fe59b499d84b6,a1f114304978438cb641a1b5d486f4e3,1,1,-51,0
05800c2e685141ecb48fe59b499d84b6,a27e6ccbd699476c823afe67c91324cf,2,2,76,0
05800c2e685141ecb48fe59b499d84b6,a67aaef4c52642538086867a9ff4ba99,4,4,214,0
05800c2e685141ecb48fe59b499d84b6,a67e937f9f1941a9bb6052316e2f2fc4,1,1,-343,0
05800c2e685141ecb48fe59b499d84b6,aa516ea305b74209ad16d2533b32050c,9,10,-7,0
05800c2e685141ecb48fe59b499d84b6,abe4cc1d66054dddbf408d5043f2921b,2,2,298,0
05800c2e685141ecb48fe59b499d84b6,ad02db4c9df74936a7ecf964b1697197,2,2,8,0
05800c2e685141ecb48fe59b499d84b6,ad172c9eaecf4a59bba2238ca2bb3990,1,1,78,0
05800c2e685141ecb48fe59b499d84b6,aedac84ad12f487db1c88dbe3c82abde,5,5,-169,0
05800c2e685141ecb48fe59b499d84b6,b31aa53037a74719ba3eb845306e4374,10,10,42,0
05800c2e685141ecb48fe59b499d84b6,b44d071a81c142198d7e7ca14f5442f6,1,1,-198,0
05800c2e685141ecb48fe59b499d84b6,b8083104495b401ca2dbf89321e3ebbc,1,1,171,0
05800c2e685141ecb48fe59b499d84b6,b87d7692f55a4b3fb61ec362d003f121,2,2,348,0
05800c2e685141ecb48fe59b499d84b6,bf82c8fce82849deb2c0c18f79aba303,2,2,-100,0
05800c2e685141ecb48fe59b499d84b6,bfbf924018314d4fa3a626a8507b8d90,1,1,-2,0
05800c2e685141ecb48fe59b499d84b6,c0c126b664f740499c53acc71fe44eae,2,2,263,0
05800c2e685141ecb48fe59b499d84b6,c31fb3fb9d2345daa85acc888c3a7722,1,1,343,0
05800c2e685141ecb48fe59b499d84b6,c559d7857b074363b531f217af72e550,2,2,-77,0
05800c2e685141ecb48fe59b499d84b6,c8a31966713e4ef18f4f06cd4a79d374,1,1,-149,0
05800c2e685141ecb48fe59b499d84b6,c9543052dcba40b58909ec53da262aaa,3,3,-123,0
05800c2e685141ecb48fe59b499d84b6,ca8aac0be163430e8baaad776c32ddd2,2,2,62,0
05800c2e685141ecb48fe59b499d84b6,cee509fdc136413c8c3e182d487c2b86,28,30,7,0
05800c2e685141ecb48fe59b499d84b6,d07f5cabb83841ebb911eb33d653a517,20,21,-3,0
05800c2e685141ecb48fe59b499d84b6,d1651d2f65e9428693a519450d5f321f,1,1,-45,0
05800c2e685141ecb48fe59b499d84b6,d42aec80f3c1448680ab4dc52e06d244,1,1,332,0
05800c2e685141ecb48fe59b499d84b6,d538c2a9c6004cc3b62a2514ff7d24f5,7,7,-358,0
05800c2e685141ecb48fe59b499d84b6,d5834a3d440842cfb49bd2ae4155ce16,5,5,351,0
05800c2e685141ecb48fe59b499d84b6,d8a02e7515a74c9998f997f6df75771d,13,13,-11,0
05800c2e685141ecb48fe59b499d84b6,d96704d24a68401eaad4628b30fdb889,1,1,-232,0
05800c2e685141ecb48fe59b499d84b6,d9dd2a4989284d94b66c5a100745f102,2,2,80,0
05800c2e685141ecb48fe59b499d84b6,dd8ccb96b2cb40fc99395cd96e9f5597,1,1,100,0
05800c2e685141ecb48fe59b499d84b6,de6931cbf03f4c25a93022f69f40e59d,2,2,36,0
05800c2e685141ecb48fe59b499d84b6,deead91c4b084361847e1f6596966bb8,1,1,-190,0
05800c2e685141ecb48fe59b499d84b6,dfa2734715da48a083fe836252dac452,3,3,82,0
05800c2e685141ecb48fe59b499d84b6,e5954595bfc54050acf59b57a9ac4abe,1,1,182,0
05800c2e685141ecb48fe59b499d84b6,e9bcc373b6ae4ec3abef5be040a02711,4,4,96,0
05800c2e685141ecb48fe59b499d84b6,ea1d651f18c34e6fa36ee0f68962ecb9,5,5,95,0
05800c2e685141ecb48fe59b499d84b6,ecbaf140af704a42a78099a2e680c946,1,1,199,0
05800c2e685141ecb48fe59b499d84b6,ed791190f0844f5bb153bfb96967d518,2,2,131,0
05800c2e685141ecb48fe59b499d84b6,f06cfae5902b4db099f1844f9dcad801,541,923,-4,0
05800c2e685141ecb48fe59b499d84b6,f151b1920ab84738857f2e5a6ccdff85,728,1525,1,0
05800c2e685141ecb48fe59b499d84b6,f1d1cf08839f4d9abcd0fb93a8253bc4,1,1,247,0
05800c2e685141ecb48fe59b499d84b6,f5a6533820e946beacbefa8eb7a9c063,3,3,97,0
05800c2e685141ecb48fe59b499d84b6,fbff5d65e2ba477286d4f60832b5cbe1,1,1,-30,0
05800c2e685141ecb48fe59b499d84b6,fd91554a3bf54ebdbf6ea67124fbd06c,2,2,345,0
05800c2e685141ecb48fe59b499d84b6,fe3586744a044afd9ae558cfbe4a9411,3,3,90,0
05800c2e685141ecb48fe59b499d84b6,fee22a2f9dfa4fc5abd8a82aa14880ab,1,1,300,0
064f627c77a54926aac5e4c6b665a883,05800c2e685141ecb48fe59b499d84b6,3,5,-71,0
064f627c77a54926aac5e4c6b665a883,064f627c77a54926aac5e4c6b665a883,799,3468,0,1
064f627c77a54926aac5e4c6b665a883,06b02d057d574f24a6cac30186bf0bf2,3,3,-68,0
064f627c77a54926aac5e4c6b665a883,0704a9032b0b4dfebc92a428247b2a14,67,73,22,0
064f627c77a54926aac5e4c6b665a883,085d322fab7a4a70bb44caaf20312501,3,3,89,0
064f627c77a54926aac5e4c6b665a883,0da137981c784fff80a5768bc626dca7,97,105,-7,0
064f627c77a54926aac5e4c6b665a883,0e9814b3e2a94eddae75b154afe501f3,1,1,267,0
064f627c77a54926aac5e4c6b665a883,13d1f65fede84bdcb51f77e7f6419a99,1,1,-27,0
064f627c77a54926aac5e4c6b665a883,1c264c5f7377466b9165af2037ec7924,10,10,264,0
064f627c77a54926aac5e4c6b665a883,1dc93dd0b4a4496884b7a642e928e9d2,3,3,283,0
064f627c77a54926aac5e4c6b665a883,1f5002403e13485da7e7b1f5896e81ee,1,1,-227,0
064f627c77a54926aac5e4c6b665a883,1ff6b4f89e7f4b1dbdc83ee7f44f1acd,1,1,34,0
064f627c77a54926aac5e4c6b665a883,202fe760f26e4bd7a5a9cd1926e3f678,519,1132,-4,0
064f627c77a54926aac5e4c6b665a883,22b9e7f1eabc4cb28d8af1feaa0bc27d,13,15,-22,0
064f627c77a54926aac5e4c6b665a883,253c3d95e42f47a192997f25c3fd5881,7,7,317,0
064f627c77a54926aac5e4c6b665a883,26772bf1f08f4f96ab44e6007c4c6976,1,1,-272,0
064f627c77a54926aac5e4c6b665a883,284121c6292646548b8d11d26466f6b1,1,1,238,0
064f627c77a54926aac5e4c6b665a883,2ad839c226ab44539d98e2a1e84e439f,1,1,-307,0
064f627c77a54926aac5e4c6b665a883,2b0c1a20f8f441c3ab4e320b0bde00e1,1,1,-293,0
064f627c77a54926aac5e4c6b665a883,2bbb47defdd44b6e95be6aff50d550d1,1,1,-86,0
064f627c77a54926aac5e4c6b665a883,30872b6a5bee4e2f86d6f964a0e5d3f0,1,1,236,0
064f627c77a54926aac5e4c6b665a883,3300940085ca4f1fba64869b88a8bd3c,1,1,302,0
064f627c77a54926aac5e4c6b665a883,3763b9f526ae44f2ac2ac49749c15661,2,2,-363,0
064f627c77a54926aac5e4c6b665a883,3a32d27772ce468e941a09b8dd76aec3,3,3,-52,0
064f627c77a54926aac5e4c6b665a883,3a515431ad5d4619b97924675284a684,171,175,6,0
064f627c77a54926aac5e4c6b665a883,3b8342fbe7e1473ba44ee109673c5f1c,66,69,3,0
064f627c77a54926aac5e4c6b665a883,3bc7c0a659644f1994fb732fdb44695c,2,2,-30,0
064f627c77a54926aac5e4c6b665a883,3e3428242983494095b0d25bad62a657,58,71,-3,0
064f627c77a54926aac5e4c6b665a883,44a09f185c624f388d29e488f28999d2,1,1,-239,0
064f627c77a54926aac5e4c6b665a883,45fb3c2b451642e89378499970aaaf15,4,4,-11,0
064f627c77a54926aac5e4c6b665a883,47ab5c72ed4f4a38a6f760e0bfa008f2,1,1,-20,0
064f627c77a54926aac5e4c6b665a883,4d80bdddc8fe4cf4bf5c05efb70ad6a9,135,153,2,0
064f627c77a54926aac5e4c6b665a883,4e2af15f0e154332990f5c331e2c073a,2,2,-25,0
064f627c77a54926aac5e4c6b665a883,4e7f6237dba14b9cabab572a9032820e,1,1,10,0
064f627c77a54926aac5e4c6b665a883,4f37a9d9ffc24f5e82cc2cb1409df6f3,1,1,-66,0
064f627c77a54926aac5e4c6b665a883,504d2512a7124c439fd2861dbf720058,1,1,270,0
064f627c77a54926aac5e4c6b665a883,50d4b24c0dfd4452a253ac7a61291669,6,6,113,0
064f627c77a54926aac5e4c6b665a883,519ecd71e1c5481cba184e5d6ed7f2ac,1,1,-49,0
064f627c77a54926aac5e4c6b665a883,51c336e9fc974fe6b345ef354ed29bbb,2,2,-15,0
064f627c77a54926aac5e4c6b665a883,553c1e0f782e43f492dadd97e6bef776,1,1,-290,0
064f627c77a54926aac5e4c6b665a883,578c2b6ddddd4e34af9d122be164f33c,16,18,232,0
064f627c77a54926aac5e4c6b665a883,57b361f6d4ca424299264c668e836e47,19,22,-60,0
064f627c77a54926aac5e4c6b665a883,5903be23ba854b8aa1f21152e2a6c042,1,1,162,0
064f627c77a54926aac5e4c6b665a883,5b07632f8a4b448a97fc1841e9822fa4,1,1,-51,0
064f627c77a54926aac5e4c6b665a883,5bdb6e60ab5c477f9244243bacb6c984,7,7,-374,0
064f627c77a54926aac5e4c6b665a883,5c59b11e8d4847a68a4443a434cf2f17,2,2,63,0
064f627c77a54926aac5e4c6b665a883,5cc9c5960b654f42829ef46a9c3a1444,1,1,-182,0
064f627c77a54926aac5e4c6b665a883,5f4a737d4d744b21a68e7f81caaaa00c,10,10,-136,0
064f627c77a54926aac5e4c6b665a883,604cd4d206d940269789ea412845f1e8,2,2,-23,0
064f627c77a54926aac5e4c6b665a883,60fdad9fc19541e3b135991de184af75,1,1,-89,0
064f627c77a54926aac5e4c6b665a883,611f718731804acf8b5f757f24bcdf64,5,5,-18,0
064f627c77a54926aac5e4c6b665a883,61856830155142bcaeace6aa59bd78ff,1,1,-213,0
064f627c77a54926aac5e4c6b665a883,6209866a51f94d1982106374115c7594,2,2,12,0
064f627c77a54926aac5e4c6b665a883,66e3bd0917b64e4e96809be332b6d1a2,4,5,268,0
